hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,0,97,2015,July,28,5,2,2,Online TA,ESP,87.3,Kevin.Lee17@verizon.com
Resort Hotel,0,37,2015,July,29,15,2,6,Online TA,GBR,216.13,Robles.Juan@att.com
Resort Hotel,0,24,2015,July,29,17,2,4,Online TA,PRT,164.0,Graves_Jennifer@gmail.com
Resort Hotel,1,91,2015,August,32,8,2,5,Online TA,PRT,134.0,Kyle_Lynch69@att.com
Resort Hotel,0,26,2015,August,36,31,1,2,Online TA,SVN,75.46,MGardner@hotmail.com
Resort Hotel,1,183,2015,September,39,22,2,8,Direct,IRL,73.5,RAnthony@xfinity.com
Resort Hotel,0,136,2015,September,39,26,2,5,Offline TA/TO,CN,55.09,ChristopherSmith53@hotmail.com
Resort Hotel,0,92,2015,October,43,21,2,5,Online TA,GBR,66.43,ARoss@outlook.com
Resort Hotel,0,50,2015,November,47,19,1,3,Direct,NLD,77.6,Kimberly.Mejia@hotmail.com
Resort Hotel,1,0,2015,December,52,25,0,1,Online TA,PRT,55.0,MJacobs85@verizon.com
Resort Hotel,0,165,2015,December,53,30,0,4,Groups,PRT,0.0,Donna_Wright@xfinity.com
Resort Hotel,1,113,2016,January,1,2,0,1,Groups,PRT,72.0,Shawn.D@protonmail.com
Resort Hotel,1,5,2016,January,2,4,1,3,Groups,PRT,61.0,Cassandra.P@zoho.com
Resort Hotel,1,18,2016,February,6,5,2,5,Online TA,PRT,56.57,HJohnson@comcast.net
Resort Hotel,1,2,2016,February,7,12,0,1,Offline TA/TO,PRT,49.95,Elijah.S26@gmail.com
Resort Hotel,1,162,2016,March,10,4,6,15,Groups,PRT,82.0,Chen.Jason@outlook.com
Resort Hotel,0,162,2016,March,13,24,0,3,Groups,ESP,84.0,Lopez.Jasmine@xfinity.com
Resort Hotel,1,62,2016,March,14,27,2,4,Online TA,PRT,90.17,Rick_Rubio@comcast.net
Resort Hotel,0,171,2016,April,15,4,1,1,Groups,DEU,85.0,Kerry.R@yandex.com
Resort Hotel,0,235,2016,May,20,9,2,5,Online TA,IRL,65.7,EThompson37@gmail.com
Resort Hotel,1,49,2016,May,20,10,0,5,Online TA,PRT,125.0,Alicia_C@yandex.com
Resort Hotel,0,211,2016,May,20,14,1,1,Groups,DEU,85.0,Michael_W@zoho.com
Resort Hotel,0,213,2016,May,21,16,1,1,Groups,DEU,87.0,StaceyWhite@aol.com
Resort Hotel,0,227,2016,May,22,24,2,8,Offline TA/TO,IRL,79.13,Peter_C@zoho.com
Resort Hotel,1,60,2016,June,25,17,2,3,Online TA,AUT,129.0,Richard.T@yahoo.com
Resort Hotel,1,5,2016,June,26,19,2,1,Online TA,ESP,122.33,PJackson@verizon.com
Resort Hotel,1,177,2016,June,26,20,1,5,Online TA,PRT,72.0,RGutierrez@yandex.com
Resort Hotel,1,155,2016,June,26,21,2,5,Online TA,PRT,136.0,SAshley@yandex.com
Resort Hotel,0,322,2016,June,26,22,0,3,Groups,POL,76.0,John_Davis83@xfinity.com
Resort Hotel,1,105,2016,June,27,26,2,5,Online TA,NLD,143.57,AWood@hotmail.com
Resort Hotel,1,114,2016,June,27,29,0,3,Online TA,PRT,124.0,Flores.Michael89@yandex.com
Resort Hotel,1,24,2016,July,28,7,0,2,Online TA,USA,171.0,David.Garcia@outlook.com
Resort Hotel,1,294,2016,July,29,11,1,4,Online TA,PRT,139.5,Jennifer.F77@xfinity.com
Resort Hotel,1,277,2016,July,29,12,2,5,Online TA,PRT,92.57,JennaNorman@xfinity.com
Resort Hotel,1,111,2016,July,30,23,2,5,Online TA,AND,180.0,LBlake@hotmail.com
Resort Hotel,1,27,2016,July,31,26,0,4,Online TA,PRT,226.0,KLeon70@aol.com
Resort Hotel,1,228,2016,July,31,30,2,6,Direct,PRT,222.0,Jesse_Kemp@att.com
Resort Hotel,1,24,2016,August,33,13,2,1,Online TA,PRT,299.0,Jones_Hannah@aol.com
Resort Hotel,1,211,2016,September,37,7,0,3,Groups,PRT,89.0,KerrySimon@outlook.com
Resort Hotel,1,238,2016,September,37,7,0,3,Groups,PRT,89.0,Ray_P@yandex.com
Resort Hotel,0,236,2016,September,38,12,2,5,Offline TA/TO,POL,76.5,Oscar_Griffin88@aol.com
Resort Hotel,1,339,2016,September,40,26,3,6,Groups,PRT,80.0,MichaelJones@yandex.com
Resort Hotel,1,24,2016,October,40,1,1,1,Online TA,PRT,169.0,AustinDunn80@yahoo.com
Resort Hotel,1,149,2016,October,42,13,0,2,Online TA,PRT,246.02,Ward.Nancy75@aol.com
Resort Hotel,1,30,2016,October,43,17,1,3,Online TA,GBR,57.25,AMD14@zoho.com
Resort Hotel,1,70,2016,October,45,31,2,5,Online TA,IRL,37.8,Robert_C@yandex.com
Resort Hotel,0,9,2015,August,35,24,1,3,Direct,PRT,205.0,Jacqueline_S@hotmail.com
Resort Hotel,0,7,2016,July,28,6,0,1,Corporate,Unknown,73.0,Carla.White56@aol.com
Resort Hotel,0,2,2016,June,23,2,0,1,Direct,PRT,75.0,George.Brandy58@yahoo.com
Resort Hotel,0,1,2015,September,36,5,1,1,Online TA,Unknown,178.5,Maxwell_Vickie48@att.com
Resort Hotel,1,207,2015,September,39,26,1,1,Offline TA/TO,PRT,34.0,DillonEdwards@gmail.com
Resort Hotel,0,183,2015,July,27,4,0,1,Offline TA/TO,PRT,55.68,White_Michelle77@gmail.com
Resort Hotel,0,182,2015,August,33,12,0,4,Online TA,PRT,178.0,Mr..G58@verizon.com
Resort Hotel,0,75,2015,August,33,10,3,5,Direct,ROU,169.0,Gallagher.Stephanie@verizon.com
Resort Hotel,0,117,2015,August,34,20,0,2,Online TA,GBR,111.0,ChadSaunders91@verizon.com
Resort Hotel,0,28,2016,November,47,14,2,5,Offline TA/TO,DEU,19.35,ASmith41@protonmail.com
Resort Hotel,0,236,2015,October,41,4,2,5,Offline TA/TO,IRL,50.03,TPowell@xfinity.com
Resort Hotel,0,1,2015,October,42,11,1,0,Direct,PRT,50.4,Meyers.Jonathan72@yahoo.com
Resort Hotel,0,277,2015,October,41,6,2,5,Groups,GBR,68.74,Robert.Adams50@hotmail.com
Resort Hotel,0,287,2015,October,42,15,0,3,Groups,BEL,44.5,Thompson.Rhonda@hotmail.com
Resort Hotel,0,1,2016,July,29,12,0,1,Direct,PRT,143.0,Denise.D@mail.com
Resort Hotel,0,6,2015,December,50,9,0,2,Corporate,PRT,35.0,Lisa.Daniels73@aol.com
Resort Hotel,0,11,2015,November,47,16,1,2,Offline TA/TO,DEU,32.0,Kelly_Raymond22@gmail.com
Resort Hotel,0,1,2015,November,48,27,0,1,Online TA,ESP,40.0,Kyle.Sanchez@att.com
Resort Hotel,1,25,2015,December,52,26,1,1,Offline TA/TO,PRT,45.0,HayleyJohnson@yandex.com
Resort Hotel,0,9,2015,November,49,30,1,2,Online TA,GBR,46.4,Sydney_Freeman@att.com
Resort Hotel,0,1,2015,December,49,3,0,1,Offline TA/TO,PRT,25.0,Arthur_Ballard@verizon.com
Resort Hotel,1,92,2016,February,9,26,1,2,Groups,PRT,79.0,KaylaJohnson@zoho.com
Resort Hotel,0,1,2015,December,50,12,0,1,Direct,PRT,79.0,Thomas.Nicole@att.com
Resort Hotel,0,0,2015,December,51,14,0,0,Corporate,PRT,0.0,Huang_Emily@att.com
Resort Hotel,0,2,2015,December,51,14,1,3,Offline TA/TO,GBR,30.0,Cline.Luis@outlook.com
Resort Hotel,0,50,2015,December,52,26,2,1,Offline TA/TO,FRA,49.4,LaurenGlass@yahoo.com
Resort Hotel,0,53,2015,December,53,27,2,5,Offline TA/TO,CHE,65.43,MarkWalker@mail.com
Resort Hotel,0,0,2016,January,5,25,0,0,Online TA,PRT,0.0,Davidson.Timothy@gmail.com
Resort Hotel,0,0,2016,February,6,2,0,1,Direct,PRT,39.0,Joshua.M@yandex.com
Resort Hotel,0,0,2016,February,6,3,0,1,Corporate,PRT,39.0,TaylorHubbard@gmail.com
Resort Hotel,0,4,2016,July,30,21,0,3,Online TA,PRT,201.0,William_Clark@yahoo.com
Resort Hotel,0,10,2016,February,8,16,0,1,Direct,FRA,51.0,Chapman.Heather78@xfinity.com
Resort Hotel,0,7,2016,February,8,17,0,3,Online TA,DEU,43.0,Lori.Reid@zoho.com
Resort Hotel,0,1,2016,March,11,8,0,1,Direct,PRT,45.0,Michael_Carlson@protonmail.com
Resort Hotel,0,49,2016,March,10,5,2,2,Groups,PRT,83.0,JCharles@comcast.net
Resort Hotel,0,1,2016,March,11,12,0,1,Online TA,PRT,84.0,Ingram.Sara@zoho.com
Resort Hotel,0,26,2016,March,12,19,2,2,Online TA,ESP,60.0,Megan.D@hotmail.com
Resort Hotel,0,7,2016,April,15,6,0,1,Online TA,PRT,40.32,LRay@gmail.com
Resort Hotel,0,10,2016,April,16,15,1,2,Online TA,PRT,71.0,Julie_T45@xfinity.com
Resort Hotel,0,172,2016,April,17,18,3,5,Offline TA/TO,GBR,64.8,JBarnett@verizon.com
Resort Hotel,0,5,2016,May,20,8,2,0,Offline TA/TO,PRT,54.6,Melissa.Sanders@outlook.com
Resort Hotel,0,48,2016,May,20,11,0,1,Direct,FRA,95.0,Scott.H58@protonmail.com
Resort Hotel,0,48,2016,May,20,11,0,1,Direct,FRA,95.0,Valentine_Joel@gmail.com
Resort Hotel,0,8,2016,May,20,8,2,2,Offline TA/TO,GBR,72.0,Douglas_PhD@hotmail.com
Resort Hotel,0,3,2016,May,21,19,0,2,Online TA,ESP,69.2,Braun_Bonnie@yandex.com
Resort Hotel,0,132,2016,May,21,17,1,5,Online TA,DEU,71.7,Maureen_Gibson@mail.com
Resort Hotel,0,4,2016,May,23,31,0,1,Corporate,PRT,57.0,Valerie_P@zoho.com
Resort Hotel,0,1,2016,June,23,2,0,2,Direct,USA,161.0,Kimberly_C94@comcast.net
Resort Hotel,0,140,2016,June,24,9,2,5,Online TA,GBR,93.06,Rodriguez_Leslie26@hotmail.com
Resort Hotel,0,163,2016,June,25,16,2,4,Direct,PRT,93.75,Kimberly.Burton85@gmail.com
Resort Hotel,0,107,2016,June,25,15,2,5,Online TA,IRL,107.71,Eric.Brown48@gmail.com
Resort Hotel,0,122,2016,July,29,15,2,4,Offline TA/TO,POL,113.05,ChelseaBailey@att.com
Resort Hotel,0,1,2016,July,29,15,0,2,Online TA,PRT,176.0,Jason.H28@protonmail.com
Resort Hotel,0,0,2016,August,32,1,0,0,Online TA,PRT,0.0,Logan.J@yahoo.com
Resort Hotel,0,38,2016,August,33,12,0,1,Online TA,AUS,195.2,HeatherWest93@mail.com
Resort Hotel,0,0,2016,August,36,31,0,1,Direct,CN,124.0,Erik.H83@yahoo.com
Resort Hotel,0,154,2016,August,36,29,1,5,Online TA,ESP,161.5,Garcia.Jason@aol.com
Resort Hotel,0,0,2016,September,37,5,1,0,Direct,PRT,214.0,Rose.Suzanne@comcast.net
Resort Hotel,0,297,2016,September,38,11,4,7,Offline TA/TO,IRL,64.8,Renee.R46@yahoo.com
Resort Hotel,0,0,2016,October,41,3,1,1,Direct,PRT,90.0,RobertEdwards@att.com
Resort Hotel,0,243,2016,October,41,6,2,3,Groups,IRL,55.1,Cisneros_Andrew@yahoo.com
Resort Hotel,0,337,2016,October,42,9,2,5,Groups,GBR,67.99,JHunt@xfinity.com
Resort Hotel,0,18,2016,October,43,17,1,3,Online TA,PRT,81.0,Melissa.Johnson25@verizon.com
Resort Hotel,0,13,2016,November,45,3,0,1,Groups,UKR,38.0,Stephanie.T@hotmail.com
Resort Hotel,0,3,2016,November,45,3,0,3,Online TA,POL,41.57,Shannon_Gay@verizon.com
Resort Hotel,0,34,2016,November,46,10,1,3,Offline TA/TO,GBR,77.18,Alexander.Gavin@yandex.com
Resort Hotel,0,54,2016,November,46,12,2,3,Online TA,IRL,55.8,Bender.Robert19@zoho.com
Resort Hotel,0,0,2016,November,47,14,1,2,Online TA,PRT,85.0,Singleton.Rodney27@yandex.com
Resort Hotel,0,17,2016,November,48,26,0,1,Online TA,FRA,48.0,Nicole.Gonzalez@outlook.com
Resort Hotel,0,1,2016,December,49,2,2,7,Direct,PRT,76.22,CatherineRaymond@zoho.com
Resort Hotel,0,1,2016,December,52,24,1,1,Online TA,ESP,65.0,AlexisAllen76@gmail.com
Resort Hotel,0,63,2016,December,53,25,2,4,Online TA,BEL,59.33,Yates.Andrew@aol.com
Resort Hotel,0,196,2016,December,53,30,1,2,Groups,PRT,100.25,Michael_Hunt16@protonmail.com
City Hotel,0,36,2015,August,32,7,0,2,Groups,PRT,0.0,ASmith@yahoo.com
City Hotel,0,0,2015,August,33,11,0,0,Direct,PRT,0.0,Carson_Amy@yahoo.com
City Hotel,0,2,2015,August,33,13,0,1,Online TA,PRT,124.0,Taylor_L@outlook.com
City Hotel,1,1,2015,August,33,14,0,2,Offline TA/TO,PRT,101.5,Chang.Maria@att.com
City Hotel,1,39,2015,August,33,14,0,2,Offline TA/TO,PRT,101.5,Melissa.Johnson@verizon.com
City Hotel,1,138,2015,August,34,22,2,1,Offline TA/TO,ITA,94.5,Ayers.Diana@zoho.com
City Hotel,1,1,2015,August,35,26,0,1,Complementary,PRT,0.0,NFry48@aol.com
City Hotel,0,145,2015,August,35,29,2,1,Offline TA/TO,ITA,94.5,Woods_Jennifer@att.com
City Hotel,0,26,2015,September,36,5,2,1,Direct,LUX,157.25,Anne_Yang@outlook.com
City Hotel,0,168,2015,September,37,11,0,2,Groups,PRT,50.0,Paul.Lee@hotmail.com
City Hotel,0,68,2015,September,37,12,2,2,Groups,PRT,62.0,Johnson.Ethan@verizon.com
City Hotel,0,76,2015,September,38,15,0,5,Online TA,DEU,80.75,Branch.Candace@aol.com
City Hotel,0,56,2015,September,38,17,0,2,Offline TA/TO,PRT,58.0,Gonzales_Valerie@outlook.com
City Hotel,0,162,2015,September,38,17,0,3,Offline TA/TO,PRT,70.0,Alexandria.W93@aol.com
City Hotel,1,88,2015,September,39,26,2,2,Groups,PRT,170.0,Laura.Cunningham@gmail.com
City Hotel,1,30,2015,September,40,30,0,2,Offline TA/TO,PRT,121.0,Scott_Rivera@outlook.com
City Hotel,0,164,2015,October,40,2,0,2,Offline TA/TO,PRT,100.0,Collins.Christopher@comcast.net
City Hotel,1,86,2015,October,40,3,2,1,Groups,PRT,86.0,DanielMartin88@hotmail.com
City Hotel,1,66,2015,October,41,9,1,2,Offline TA/TO,PRT,75.0,Rebecca_S@yahoo.com
City Hotel,0,156,2015,October,41,9,1,2,Online TA,PRT,89.25,Dr..B@outlook.com
City Hotel,0,39,2015,October,42,12,1,2,Online TA,GBR,83.16,Bonnie_J97@att.com
City Hotel,0,69,2015,October,44,25,2,1,Groups,PRT,85.67,Kelsey.Weiss@att.com
City Hotel,1,85,2015,November,45,7,1,1,Groups,PRT,111.0,Warner_Lori85@zoho.com
City Hotel,0,84,2015,November,48,27,1,2,Groups,PRT,64.0,DDaniel@protonmail.com
City Hotel,0,3,2015,December,49,4,0,1,Online TA,ESP,75.0,RyanRamirez@mail.com
City Hotel,0,125,2015,December,52,23,0,4,Online TA,GBR,72.25,Cannon.Amber@protonmail.com
City Hotel,0,8,2015,December,52,26,2,3,Online TA,PRT,77.35,BrentCook@verizon.com
City Hotel,0,21,2015,December,53,28,1,1,Online TA,FRA,107.0,Katie_Charles@hotmail.com
City Hotel,0,3,2016,January,2,8,0,1,Online TA,GBR,78.3,Mcconnell_Ashley@outlook.com
City Hotel,1,36,2016,January,3,12,0,4,Online TA,PRT,60.29,Romero.Jon@att.com
City Hotel,1,23,2016,February,7,12,1,2,Online TA,ITA,79.0,Jennifer.C@yahoo.com
City Hotel,0,3,2016,February,9,21,2,0,Online TA,NLD,105.0,BPerry@xfinity.com
City Hotel,1,54,2016,February,10,28,2,2,Online TA,GBR,148.33,Adams.Bryan@yandex.com
City Hotel,0,66,2016,March,10,3,0,3,Online TA,ESP,80.3,CarlosStafford87@outlook.com
City Hotel,1,12,2016,March,13,24,0,3,Online TA,ESP,183.67,SWallace@mail.com
City Hotel,1,30,2016,March,14,31,0,2,Direct,IRN,165.0,RMartinez23@comcast.net
City Hotel,1,267,2016,March,14,31,0,2,Groups,PRT,62.0,LHarris@outlook.com
City Hotel,1,14,2016,April,15,7,0,3,Online TA,ESP,126.0,Kelly.S16@yahoo.com
City Hotel,1,281,2016,April,16,14,0,2,Groups,PRT,62.0,Walsh_Brian@zoho.com
City Hotel,1,122,2016,April,16,15,0,2,Offline TA/TO,PRT,85.0,Michael_Z@zoho.com
City Hotel,0,111,2016,April,16,16,2,3,Direct,FRA,68.0,MStone@comcast.net
City Hotel,0,110,2016,April,17,20,0,2,Online TA,ISR,72.8,Katrina_R@verizon.com
City Hotel,1,288,2016,April,17,21,0,2,Groups,PRT,62.0,CameronWright@aol.com
City Hotel,1,118,2016,April,18,29,1,2,Online TA,BEL,99.3,Anna.L66@protonmail.com
City Hotel,1,88,2016,April,18,29,2,3,Online TA,BRA,119.85,Garcia.Shane20@hotmail.com
City Hotel,0,145,2016,April,18,29,2,4,Online TA,NLD,69.56,JamesCooper@comcast.net
City Hotel,1,276,2016,May,20,13,2,3,Offline TA/TO,PRT,61.0,Wendy_Newman@mail.com
City Hotel,1,323,2016,May,21,17,0,4,Offline TA/TO,PRT,70.0,Kayla_Marquez@att.com
City Hotel,0,158,2016,May,22,25,0,4,Online TA,AUT,123.25,Lisa.MD@yahoo.com
City Hotel,0,169,2016,May,22,25,0,4,Online TA,USA,123.25,Elaine.Wood@outlook.com
City Hotel,1,135,2016,May,22,28,1,1,Groups,PRT,96.0,SamanthaMclaughlin@aol.com
City Hotel,1,76,2016,May,23,29,2,2,Online TA,ITA,150.45,DeborahMcintyre57@hotmail.com
City Hotel,1,150,2016,June,23,2,0,3,Online TA,ITA,106.2,MichellePowell@xfinity.com
City Hotel,1,110,2016,June,23,3,0,1,Online TA,USA,143.1,Richard.Gross73@att.com
City Hotel,1,83,2016,June,24,7,0,2,Direct,CN,157.5,John_C@outlook.com
City Hotel,1,213,2016,June,24,7,0,3,Offline TA/TO,PRT,130.0,Jamie_D@outlook.com
City Hotel,1,188,2016,June,25,15,0,2,Offline TA/TO,PRT,130.0,Joel.E@yandex.com
City Hotel,1,188,2016,June,25,15,0,2,Offline TA/TO,PRT,130.0,MGreen@yahoo.com
City Hotel,1,58,2016,June,25,18,1,1,Online TA,GBR,116.1,Mary_Hicks27@outlook.com
City Hotel,1,31,2016,June,26,20,1,1,Online TA,KOR,107.1,Chad.Kaufman@protonmail.com
City Hotel,1,116,2016,June,27,26,2,2,Online TA,SWE,184.24,Valerie.L@zoho.com
City Hotel,1,119,2016,June,27,28,0,1,Online TA,FRA,85.5,Allen_Rhonda77@att.com
City Hotel,1,52,2016,July,28,8,1,2,Online TA,BRA,132.9,David.Martin@zoho.com
City Hotel,1,151,2016,July,29,11,1,1,Offline TA/TO,PRT,82.45,Mooney.Mary@outlook.com
City Hotel,1,142,2016,July,29,12,0,5,Online TA,ITA,130.05,Katherine_P@yahoo.com
City Hotel,1,100,2016,July,29,16,2,1,Online TA,ESP,121.5,Johnson.Brittany70@zoho.com
City Hotel,0,217,2016,August,33,7,2,1,Online TA,FRA,177.3,Stacy.Navarro75@hotmail.com
City Hotel,1,228,2016,August,33,10,0,2,Online TA,GBR,90.9,Hall.Crystal@protonmail.com
City Hotel,1,133,2016,August,34,19,1,2,Offline TA/TO,PRT,82.45,DRodriguez@att.com
City Hotel,1,24,2016,August,35,21,1,0,Online TA,PRT,139.0,Robert_Alexander@yahoo.com
City Hotel,1,419,2016,September,36,1,0,2,Groups,PRT,62.0,Robert.Padilla@xfinity.com
City Hotel,1,426,2016,September,37,8,0,2,Groups,PRT,62.0,Garcia_Stephen42@mail.com
City Hotel,1,70,2016,September,38,11,2,4,Online TA,MAR,168.3,Stein_Louis84@protonmail.com
City Hotel,1,163,2016,September,39,19,1,3,Online TA,NLD,140.4,Allen_Carla71@aol.com
City Hotel,1,163,2016,September,39,23,0,1,Online TA,BRA,126.9,Trevor.D@aol.com
City Hotel,1,254,2016,September,39,23,0,2,Online TA,PRT,119.7,NStevens54@yahoo.com
City Hotel,1,113,2016,September,39,24,1,1,Online TA,CZE,135.9,Morrison.Lisa@zoho.com
City Hotel,1,156,2016,September,40,25,2,1,Online TA,JPN,116.1,RMeza94@comcast.net
City Hotel,0,418,2016,September,40,26,1,2,Offline TA/TO,DEU,107.0,Jessica.F@hotmail.com
City Hotel,1,26,2016,September,40,27,0,4,Online TA,BEL,226.5,Rivera_Amber@yahoo.com
City Hotel,1,100,2016,September,40,28,0,4,Offline TA/TO,PRT,100.0,BrianIII@aol.com
City Hotel,1,56,2016,October,41,5,0,1,Online TA,CHN,97.2,Chapman.Judy@mail.com
City Hotel,1,28,2016,October,42,13,0,1,Groups,PRT,250.0,ShelbyLopez@yahoo.com
City Hotel,1,37,2016,October,42,13,0,3,Offline TA/TO,PRT,95.0,Yolanda_E@yandex.com
City Hotel,1,37,2016,October,42,13,0,3,Offline TA/TO,PRT,105.0,Eric.D52@comcast.net
City Hotel,1,258,2016,October,43,16,1,0,Offline TA/TO,PRT,110.0,Mcclain_Julie34@xfinity.com
City Hotel,1,192,2016,October,43,21,0,2,Groups,PRT,95.0,Jacqueline_L63@yahoo.com
City Hotel,1,86,2016,October,43,22,2,3,Online TA,FRA,121.14,Watson_Dwayne@att.com
City Hotel,1,482,2016,November,45,3,0,1,Groups,PRT,51.4,Christopher_C@att.com
City Hotel,1,304,2016,November,45,3,0,3,Offline TA/TO,PRT,89.0,Anthony.M@yandex.com
City Hotel,1,304,2016,November,45,3,0,3,Offline TA/TO,PRT,89.0,Ibarra_Melissa@xfinity.com
City Hotel,1,305,2016,November,45,4,1,2,Offline TA/TO,PRT,89.0,Charles_W@gmail.com
City Hotel,1,305,2016,November,45,4,1,2,Offline TA/TO,PRT,89.0,Hunter.Andrew@yahoo.com
City Hotel,1,95,2016,November,45,5,0,1,Groups,PRT,75.0,NoahStevenson99@yahoo.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,Tina.C@att.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,Davis.Kimberly@yandex.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,Kelly.Walker@aol.com
City Hotel,1,496,2016,November,47,17,0,1,Groups,PRT,51.4,SDavis88@outlook.com
City Hotel,1,1,2016,November,47,18,6,12,Online TA,BRA,77.44,CatherineObrien@xfinity.com
City Hotel,1,53,2016,November,48,21,1,1,Online TA,FRA,93.6,Susan.Alexander@comcast.net
City Hotel,1,85,2016,November,48,24,1,3,Online TA,EGY,88.4,David_C@hotmail.com
City Hotel,1,27,2016,December,50,7,0,4,Online TA,ESP,171.44,AmberAdams@yahoo.com
City Hotel,1,72,2016,December,52,19,1,3,Online TA,FRA,74.8,Ryan_M@hotmail.com
City Hotel,1,531,2016,December,52,22,0,1,Groups,PRT,51.4,Jackson_Drew84@gmail.com
City Hotel,1,190,2016,December,52,22,3,8,Online TA,UKR,117.45,David.I45@gmail.com
City Hotel,1,220,2016,December,53,30,2,2,Online TA,CHL,114.75,KellyWhitney@yandex.com
City Hotel,1,258,2015,July,27,2,0,2,Groups,PRT,62.0,Karen_DVM@mail.com
City Hotel,1,297,2015,August,33,10,1,1,Groups,PRT,62.0,BethMurray@yandex.com
City Hotel,1,297,2015,August,33,10,1,1,Groups,PRT,62.0,Lisa.O74@yahoo.com
City Hotel,1,311,2015,August,35,24,1,1,Groups,PRT,62.0,Danielle_M65@verizon.com
City Hotel,1,364,2015,October,42,16,0,2,Offline TA/TO,PRT,109.0,Dr._B@verizon.com
City Hotel,1,185,2015,July,28,5,4,6,Online TA,PRT,76.5,Erin_Huffman12@mail.com
City Hotel,1,326,2015,September,37,8,0,1,Groups,PRT,60.0,Perez_Danielle@yahoo.com
City Hotel,1,326,2015,September,37,8,0,1,Groups,PRT,60.0,Julie_N@hotmail.com
City Hotel,1,297,2015,August,33,10,1,1,Groups,PRT,62.0,KeithWilliams@zoho.com
City Hotel,1,336,2015,September,38,18,0,2,Offline TA/TO,PRT,101.5,Powell.Allison51@hotmail.com
City Hotel,1,147,2015,July,30,21,0,2,Groups,PRT,75.0,Justin.C44@yandex.com
City Hotel,0,0,2016,February,9,22,1,1,Corporate,PRT,65.0,Simpson.Meghan32@verizon.com
Resort Hotel,0,8,2015,July,28,7,0,4,Online TA,ESP,193.0,Jones.Virginia@zoho.com
Resort Hotel,0,30,2015,July,31,29,0,4,Online TA,PRT,146.0,Jeffrey.Craig@gmail.com
Resort Hotel,0,140,2015,August,32,4,2,5,Offline TA/TO,PRT,90.95,Martinez_Jerome@yandex.com
Resort Hotel,1,68,2015,August,33,9,2,5,Online TA,PRT,214.0,CFowler63@zoho.com
Resort Hotel,0,1,2015,August,33,13,0,1,Corporate,IRL,158.0,KatieBush25@yandex.com
Resort Hotel,1,84,2015,August,33,14,2,2,Offline TA/TO,PRT,133.0,Patrick.Cole@protonmail.com
Resort Hotel,0,37,2015,August,34,21,2,5,Online TA,ESP,222.0,Brian_M25@att.com
Resort Hotel,0,54,2015,August,34,22,2,4,Direct,PRT,179.83,Nelson.John@yahoo.com
Resort Hotel,0,20,2015,August,35,23,2,5,Offline TA/TO,IRL,155.77,ChristopherTurner@hotmail.com
Resort Hotel,0,0,2015,August,35,26,0,1,Direct,PRT,112.0,Shannon_Smith46@gmail.com
Resort Hotel,1,143,2015,August,36,31,1,2,Online TA,PRT,130.33,Eric.Paul70@hotmail.com
Resort Hotel,1,74,2015,September,39,25,2,5,Online TA,PRT,89.06,Chris_Hurst@gmail.com
Resort Hotel,0,108,2015,October,43,20,2,5,Offline TA/TO,GBR,36.0,AEdwards@protonmail.com
Resort Hotel,0,86,2015,October,43,21,0,4,Online TA,ESP,61.0,Gordon.Kaitlyn@att.com
Resort Hotel,1,148,2015,October,43,24,0,1,Groups,PRT,39.0,SHill@gmail.com
Resort Hotel,1,27,2015,November,47,16,1,2,Online TA,ITA,48.0,Aguilar_Kimberly@protonmail.com
Resort Hotel,0,16,2015,November,47,18,0,2,Online TA,PRT,36.0,CraigEstrada@comcast.net
Resort Hotel,1,73,2015,November,47,20,0,2,Online TA,PRT,29.16,JGallegos16@zoho.com
Resort Hotel,0,28,2015,November,48,27,0,2,Offline TA/TO,PRT,26.1,Ronnie.B59@att.com
Resort Hotel,1,88,2015,December,49,4,1,2,Direct,PRT,47.6,Cathy.H@verizon.com
Resort Hotel,1,81,2015,December,50,6,2,1,Online TA,PRT,40.5,Kevin.Wallace54@mail.com
Resort Hotel,1,93,2015,December,51,19,0,1,Groups,PRT,80.0,Wilcox.Daniel22@att.com
Resort Hotel,0,165,2015,December,53,30,0,4,Groups,PRT,94.25,Brian_P@aol.com
Resort Hotel,1,103,2016,January,2,3,2,3,Online TA,PRT,36.45,Catherine_G@yahoo.com
Resort Hotel,1,3,2016,February,6,1,1,0,Corporate,PRT,39.0,Steven.P@yahoo.com
Resort Hotel,1,20,2016,February,6,4,0,1,Online TA,PRT,39.0,Nguyen_Nathan@aol.com
Resort Hotel,1,7,2016,February,7,11,0,1,Offline TA/TO,PRT,30.0,Edward_R@protonmail.com
Resort Hotel,1,64,2016,February,7,11,1,3,Groups,PRT,25.0,ErikaRodriguez70@yahoo.com
Resort Hotel,1,45,2016,February,9,26,1,2,Online TA,PRT,52.8,Joshua.DVM@hotmail.com
Resort Hotel,1,152,2016,March,13,24,0,3,Online TA,PRT,42.3,Richard.R20@mail.com
Resort Hotel,1,24,2016,March,14,27,2,0,Online TA,PRT,48.0,Medina.Amanda@hotmail.com
