hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,1,335,2015,September,38,17,0,2,Groups,PRT,62.0,Mark.W@mail.com
City Hotel,1,363,2015,October,42,15,0,2,Groups,PRT,62.0,JosephZhang63@zoho.com
City Hotel,1,351,2015,October,40,3,2,1,Groups,PRT,62.8,Lawrence_Brooks@outlook.com
City Hotel,1,283,2015,July,31,27,1,1,Groups,PRT,62.0,Santos_Diana@gmail.com
City Hotel,1,325,2015,September,37,7,1,1,Groups,PRT,62.0,Stevens_Jessica@hotmail.com
City Hotel,1,325,2015,September,37,7,1,1,Groups,PRT,62.0,Davis_Valerie@hotmail.com
City Hotel,1,365,2015,October,42,17,1,1,Groups,PRT,62.8,Cody.J98@protonmail.com
City Hotel,1,147,2015,July,30,21,0,2,Groups,PRT,75.0,Lisa_Ward38@zoho.com
City Hotel,1,294,2015,August,32,7,0,2,Groups,PRT,62.0,Robinson.Linda@mail.com
City Hotel,1,281,2015,July,30,25,2,2,Groups,PRT,62.0,Kelly.P@xfinity.com
City Hotel,1,312,2015,August,35,25,0,4,Groups,PRT,62.0,AHatfield77@verizon.com
City Hotel,1,330,2015,September,37,12,2,2,Groups,PRT,60.0,Gamble_Brent12@mail.com
City Hotel,1,351,2015,October,40,3,2,2,Groups,PRT,62.0,Steven_C@aol.com
City Hotel,1,336,2015,September,38,18,0,2,Offline TA/TO,PRT,101.5,LauraRodriguez@att.com
City Hotel,1,364,2015,October,42,16,0,2,Offline TA/TO,PRT,80.0,Velasquez.Michael@mail.com
City Hotel,1,273,2015,July,29,17,0,2,Offline TA/TO,PRT,101.5,Karen.King@zoho.com
City Hotel,1,273,2015,July,29,17,0,2,Offline TA/TO,PRT,101.5,Freeman.Patrick@xfinity.com
City Hotel,0,264,2015,July,28,8,0,2,Groups,PRT,62.0,Brian_M@comcast.net
City Hotel,1,395,2016,March,13,21,1,2,Groups,PRT,62.8,Rebecca_H@yahoo.com
Resort Hotel,1,79,2015,July,29,13,2,5,Online TA,PRT,100.86,Gary.B@yahoo.com
Resort Hotel,0,89,2015,July,30,21,1,5,Direct,PRT,163.33,Patty_Harvey23@yandex.com
Resort Hotel,0,139,2015,August,32,5,0,4,Online TA,PRT,172.0,Castro_Benjamin@aol.com
Resort Hotel,1,106,2015,August,35,27,2,5,Online TA,PRT,118.29,Rachel_Delgado75@yandex.com
Resort Hotel,0,11,2015,August,35,28,1,2,Offline TA/TO,PRT,114.13,MMD99@comcast.net
Resort Hotel,0,5,2015,August,36,30,2,2,Offline TA/TO,GBR,106.8,Stewart_Donald@verizon.com
Resort Hotel,1,149,2015,September,36,2,0,2,Online TA,PRT,155.0,Aaron.S@hotmail.com
Resort Hotel,1,47,2015,September,37,8,0,4,Online TA,PRT,117.9,Kenneth.Sanchez30@verizon.com
Resort Hotel,1,56,2015,September,37,10,0,3,Online TA,PRT,208.0,Ronald.Stephenson@yandex.com
Resort Hotel,0,128,2015,September,38,19,4,6,Online TA,GBR,138.29,KathyLynch64@yahoo.com
Resort Hotel,1,57,2015,September,40,29,2,5,Offline TA/TO,PRT,54.4,Cooper.Amanda@verizon.com
Resort Hotel,0,1,2015,October,41,5,1,1,Online TA,BEL,61.5,Sharon_S98@mail.com
Resort Hotel,0,3,2015,October,44,30,0,2,Groups,PRT,36.0,Amanda_Bond@yandex.com
Resort Hotel,0,49,2015,December,52,23,0,0,Online TA,PRT,0.0,CCrawford@xfinity.com
Resort Hotel,0,127,2015,December,52,24,2,5,Online TA,POL,94.36,Amber_G@zoho.com
Resort Hotel,0,165,2015,December,53,30,0,4,Groups,PRT,136.5,Powell.Steven@zoho.com
Resort Hotel,1,140,2016,February,7,12,0,2,Groups,PRT,50.0,JeromeLarsen@comcast.net
Resort Hotel,1,140,2016,February,7,12,0,2,Groups,PRT,50.0,MBerry@att.com
Resort Hotel,1,41,2016,February,8,14,2,2,Online TA,PRT,86.4,RoyHenderson91@yandex.com
Resort Hotel,1,0,2016,March,10,4,0,1,Online TA,PRT,48.0,Erin_Thompson@yandex.com
Resort Hotel,1,52,2016,March,10,4,0,1,Online TA,PRT,48.0,Collier_Mitchell21@outlook.com
Resort Hotel,0,1,2016,March,12,15,0,2,Corporate,PRT,30.0,Ryan_A@xfinity.com
Resort Hotel,1,106,2016,March,13,24,1,3,Groups,PRT,84.0,DDS_Carrie57@yahoo.com
Resort Hotel,0,192,2016,March,13,25,1,2,Online TA,PRT,50.4,Rachel.Lucero75@mail.com
Resort Hotel,1,116,2016,April,15,4,2,5,Groups,GBR,72.0,Jennifer_B@yandex.com
Resort Hotel,0,185,2016,April,17,18,1,1,Groups,DEU,85.0,Jesse_Morgan30@hotmail.com
Resort Hotel,1,40,2016,May,21,18,0,2,Groups,PRT,55.0,Clayton_John@protonmail.com
Resort Hotel,1,124,2016,May,23,31,2,5,Offline TA/TO,PRT,67.79,MichelleEstrada@comcast.net
Resort Hotel,1,46,2016,May,23,31,2,7,Online TA,CHE,116.11,Cynthia.Stewart@comcast.net
Resort Hotel,1,150,2016,June,23,3,1,2,Online TA,PRT,99.0,Natalie_Johnson@verizon.com
Resort Hotel,0,322,2016,June,26,22,0,3,Groups,POL,92.0,SCooper@yahoo.com
Resort Hotel,1,301,2016,July,27,1,2,7,Online TA,PRT,108.0,Sullivan.Derrick@yahoo.com
Resort Hotel,1,182,2016,July,30,18,1,4,Online TA,PRT,154.3,James.C@verizon.com
Resort Hotel,1,121,2016,July,31,30,2,1,Online TA,ESP,188.33,LBarron@protonmail.com
Resort Hotel,1,93,2016,August,32,4,2,4,Online TA,ESP,231.0,CoryFord@gmail.com
Resort Hotel,1,47,2016,August,32,5,2,2,Online TA,ESP,209.0,TDVM@hotmail.com
Resort Hotel,1,166,2016,August,33,13,2,3,Online TA,PRT,170.0,TKramer@att.com
Resort Hotel,0,336,2016,September,38,15,1,3,Groups,GBR,68.0,Garza_Megan70@yahoo.com
Resort Hotel,0,370,2016,September,38,15,4,10,Offline TA/TO,GBR,78.5,Joshua_P29@protonmail.com
Resort Hotel,0,343,2016,September,39,21,0,4,Corporate,BEL,92.0,Webster.Courtney@gmail.com
Resort Hotel,1,41,2016,September,39,23,0,1,Online TA,IRL,139.0,Sandra_B42@hotmail.com
Resort Hotel,1,66,2016,October,44,24,1,3,Online TA,GBR,49.0,Michelle_K@mail.com
Resort Hotel,1,0,2016,November,47,14,1,3,Corporate,PRT,45.0,Carpenter_Anna15@outlook.com
Resort Hotel,1,40,2016,November,47,19,2,5,Online TA,GBR,55.8,RobertChase@zoho.com
Resort Hotel,0,0,2015,October,42,14,0,1,Corporate,Unknown,48.0,Edward.S@gmail.com
Resort Hotel,0,4,2015,July,27,1,0,1,Corporate,Unknown,134.0,DHoward@mail.com
Resort Hotel,1,152,2015,August,31,1,4,10,Offline TA/TO,PRT,119.7,Hall.Edward@comcast.net
Resort Hotel,0,128,2015,July,28,8,0,3,Online TA,PRT,129.0,Matthew.Madden@protonmail.com
Resort Hotel,0,96,2015,July,29,18,2,5,Offline TA/TO,PRT,96.3,Gary_P@yahoo.com
Resort Hotel,1,256,2015,August,31,1,3,6,Online TA,PRT,199.0,Brittany_C97@yahoo.com
Resort Hotel,0,1,2015,August,32,3,0,0,Online TA,PRT,0.0,AdamBrown97@aol.com
Resort Hotel,0,1,2015,August,32,8,0,1,Online TA,FRA,191.0,ThomasDixon18@mail.com
Resort Hotel,0,32,2015,August,34,16,1,0,Online TA,GBR,153.0,Melinda_R@xfinity.com
Resort Hotel,0,86,2015,August,34,16,2,4,Direct,PRT,180.0,Brandon_W39@gmail.com
Resort Hotel,1,289,2015,September,36,3,0,3,Online TA,PRT,110.7,Ramirez.Tyler16@protonmail.com
Resort Hotel,0,70,2015,August,36,31,1,2,Online TA,PRT,98.33,Charles.G@xfinity.com
Resort Hotel,0,88,2015,September,38,16,1,4,Online TA,ITA,93.17,Mr._I52@xfinity.com
Resort Hotel,0,47,2015,September,39,22,0,3,Offline TA/TO,IRL,85.5,Blake.H@gmail.com
Resort Hotel,0,115,2015,September,39,25,2,5,Offline TA/TO,LVA,67.5,Samantha.Torres47@xfinity.com
Resort Hotel,0,20,2015,October,40,2,2,5,Offline TA/TO,LVA,44.5,Vanessa_G@yandex.com
Resort Hotel,0,204,2015,October,41,7,2,5,Offline TA/TO,GBR,55.46,Matthew.R52@yandex.com
Resort Hotel,0,3,2015,October,44,27,2,5,Online TA,FIN,146.0,Kirby.Deborah61@att.com
Resort Hotel,1,82,2016,February,7,7,2,0,Groups,PRT,66.0,SamanthaForbes@att.com
Resort Hotel,1,82,2016,February,7,7,2,0,Groups,PRT,86.0,Tammie.N@hotmail.com
Resort Hotel,0,11,2015,December,49,5,2,1,Groups,ESP,54.0,AdamKirk46@outlook.com
Resort Hotel,0,29,2015,December,52,25,1,2,Offline TA/TO,GBR,37.0,Jessica.Williams@protonmail.com
Resort Hotel,0,304,2015,December,53,31,0,2,Offline TA/TO,GBR,89.55,Beverly.Lester@protonmail.com
Resort Hotel,0,11,2016,December,53,27,0,1,Online TA,PRT,109.0,Anthony_R16@outlook.com
Resort Hotel,0,23,2016,January,4,18,1,1,Online TA,GBR,78.0,Yvonne_L21@zoho.com
Resort Hotel,0,0,2016,January,4,23,0,1,Offline TA/TO,PRT,29.0,Michael.S@aol.com
Resort Hotel,0,6,2016,February,6,2,0,1,Corporate,PRT,27.0,Brian.Ramirez@protonmail.com
Resort Hotel,0,0,2016,February,6,5,0,1,Offline TA/TO,PRT,38.0,MHammond@zoho.com
Resort Hotel,0,4,2016,February,7,8,1,0,Corporate,PRT,30.0,Kristin_Martin@protonmail.com
Resort Hotel,0,2,2016,March,14,29,0,3,Online TA,PRT,83.0,Reynolds_Pamela21@gmail.com
Resort Hotel,0,18,2016,March,10,4,0,2,Online TA,ESP,48.0,Simmons.Shannon@gmail.com
Resort Hotel,0,46,2016,March,11,11,0,1,Offline TA/TO,CUB,25.0,KennethSullivan@gmail.com
Resort Hotel,0,18,2016,March,13,22,0,2,Online TA,ESP,54.0,Stacy_O32@verizon.com
Resort Hotel,0,27,2016,May,22,24,0,1,Corporate,PRT,39.0,KyleGarcia@verizon.com
Resort Hotel,0,172,2016,April,17,18,3,5,Offline TA/TO,GBR,48.8,Brittany.P30@protonmail.com
Resort Hotel,0,0,2016,May,19,3,0,1,Direct,PRT,70.0,Fitzgerald.Jackson@hotmail.com
Resort Hotel,0,35,2016,May,19,2,1,1,Online TA,PRT,111.0,Yolanda_J@hotmail.com
Resort Hotel,0,38,2016,May,19,6,1,2,Online TA,GBR,65.0,JoannaAdams@verizon.com
Resort Hotel,0,2,2016,May,21,18,0,1,Corporate,PRT,42.0,JenniferMaxwell@protonmail.com
Resort Hotel,0,148,2016,May,22,24,0,1,Offline TA/TO,DEU,59.0,Stephen.N@yandex.com
Resort Hotel,0,100,2016,May,22,25,1,4,Online TA,GBR,77.4,Sarah_Keller45@yandex.com
Resort Hotel,0,139,2016,May,22,23,2,5,Offline TA/TO,IRL,63.5,Connie.Hanson49@comcast.net
Resort Hotel,0,1,2016,May,23,30,1,2,Online TA,FRA,76.0,Jacob.B51@mail.com
Resort Hotel,0,142,2016,May,22,27,2,5,Offline TA/TO,FRA,83.94,AlexanderMatthews39@zoho.com
Resort Hotel,0,133,2016,June,24,6,1,4,Offline TA/TO,GBR,64.9,Gary_Jones29@comcast.net
Resort Hotel,0,155,2016,June,24,10,0,2,Online TA,PRT,72.0,Howe.Justin61@zoho.com
Resort Hotel,0,297,2016,June,24,11,2,5,Offline TA/TO,GBR,59.9,ChristianBrown96@mail.com
Resort Hotel,0,152,2016,June,25,13,2,5,Online TA,GBR,87.5,Christina_O@protonmail.com
Resort Hotel,0,160,2016,June,25,16,4,10,Offline TA/TO,IRL,93.8,Hunt.Maria@outlook.com
Resort Hotel,0,173,2016,June,27,27,3,7,Offline TA/TO,GBR,60.82,RBrandt@att.com
Resort Hotel,0,196,2016,July,28,9,2,3,Direct,PRT,115.0,AMorris37@zoho.com
Resort Hotel,0,165,2016,July,28,3,4,10,Offline TA/TO,GBR,104.55,Davis.Danielle@comcast.net
Resort Hotel,0,65,2016,July,30,18,1,5,Online TA,PRT,217.67,Julia_S@gmail.com
Resort Hotel,0,104,2016,August,32,3,1,4,Direct,ESP,249.0,BrandonNguyen76@verizon.com
Resort Hotel,0,7,2016,August,34,19,0,1,Online TA,CHN,140.0,Kimberly_Harris21@gmail.com
Resort Hotel,0,54,2016,August,35,24,0,3,Online TA,PRT,189.0,Tracy.T@protonmail.com
Resort Hotel,0,226,2016,September,37,4,2,5,Offline TA/TO,GBR,70.0,DavidMcknight@mail.com
Resort Hotel,0,5,2016,September,39,19,1,0,Online TA,ESP,101.0,Alexandra_O@outlook.com
Resort Hotel,0,3,2016,September,39,19,1,1,Direct,IRL,81.0,English_Karen@comcast.net
Resort Hotel,0,14,2016,September,40,27,0,4,Direct,FRA,182.5,JFernandez72@yahoo.com
Resort Hotel,0,46,2016,September,40,28,0,4,Online TA,ESP,215.5,Melissa_J53@mail.com
Resort Hotel,0,142,2016,September,40,30,2,5,Online TA,GBR,82.63,Andersen.Michelle68@aol.com
Resort Hotel,0,8,2016,October,41,6,1,3,Groups,GBR,82.0,Reyes_Laura@gmail.com
Resort Hotel,0,58,2016,October,40,1,4,6,Direct,IRL,125.1,Norma.Miller@mail.com
Resort Hotel,0,98,2016,October,42,11,0,1,Online TA,DEU,59.0,Mrs.Buck@gmail.com
Resort Hotel,0,6,2016,October,43,20,0,1,Online TA,BRA,75.0,Tyler_E@gmail.com
Resort Hotel,0,1,2016,October,42,15,2,5,Groups,AUT,54.43,David_Smith@gmail.com
Resort Hotel,0,17,2016,October,45,30,1,0,Groups,PRT,66.0,Beverly_G@comcast.net
Resort Hotel,0,18,2016,November,45,1,0,1,Online TA,ESP,66.0,Jeffrey_G@mail.com
Resort Hotel,0,7,2016,November,46,7,1,0,Corporate,PRT,51.0,Flores.Thomas@hotmail.com
Resort Hotel,0,70,2016,November,45,2,2,5,Offline TA/TO,DEU,70.11,West.William37@xfinity.com
Resort Hotel,0,36,2016,November,46,10,0,3,Online TA,PRT,70.8,Margaret_O@protonmail.com
Resort Hotel,0,21,2016,November,47,14,1,1,Online TA,ESP,83.71,SandraRusso@comcast.net
Resort Hotel,0,67,2016,November,47,18,1,2,Groups,GBR,67.5,Johnny_Lewis15@xfinity.com
Resort Hotel,0,36,2016,November,47,19,2,2,Direct,IRL,94.2,Barker.Tara37@aol.com
Resort Hotel,0,2,2016,December,49,2,0,2,Direct,PRT,65.85,Nathan.R77@aol.com
Resort Hotel,0,22,2016,December,50,8,0,3,Groups,ESP,80.0,JessicaRojas53@xfinity.com
Resort Hotel,0,3,2016,December,52,19,1,0,Online TA,PRT,43.0,JMurphy78@verizon.com
Resort Hotel,0,120,2016,December,53,25,2,3,Online TA,ESP,86.4,Melissa_Edwards@yandex.com
Resort Hotel,0,6,2016,December,53,27,0,4,Online TA,ESP,83.5,Simpson_Vincent@comcast.net
Resort Hotel,0,52,2016,December,53,28,0,4,Online TA,ESP,148.5,Smith_Kim@aol.com
Resort Hotel,0,0,2016,March,10,5,0,1,Online TA,PRT,58.0,Ethan_M@xfinity.com
Resort Hotel,0,123,2016,December,53,31,2,5,Online TA,SWE,47.57,James_W@yandex.com
City Hotel,1,62,2015,July,27,2,2,3,Online TA,PRT,76.5,Tyler_C12@aol.com
City Hotel,0,69,2015,July,31,28,2,5,Offline TA/TO,DEU,88.4,TRobinson@yahoo.com
City Hotel,0,12,2015,August,32,5,0,3,Corporate,RUS,65.0,Morales.Christopher@outlook.com
City Hotel,0,36,2015,August,32,7,0,2,Groups,ESP,62.0,Laura.Nunez@zoho.com
City Hotel,1,0,2015,August,33,10,1,4,Direct,PRT,75.0,Dennis_Natasha47@protonmail.com
City Hotel,0,5,2015,August,33,15,2,1,Offline TA/TO,ITA,94.5,Debbie.Cole@aol.com
City Hotel,1,18,2015,August,36,31,1,3,Online TA,PRT,101.25,SJacobs@mail.com
City Hotel,0,8,2015,September,36,4,0,2,Online TA,NLD,124.0,MeganBaldwin@protonmail.com
City Hotel,1,65,2015,September,36,5,1,1,Groups,PRT,62.0,AHall@yahoo.com
City Hotel,1,61,2015,September,36,5,2,2,Groups,PRT,62.0,Olivia.S@aol.com
City Hotel,0,0,2015,September,37,8,0,3,Online TA,PRT,142.67,Stephanie_Petty31@protonmail.com
City Hotel,0,168,2015,September,37,11,0,2,Groups,PRT,50.0,Margaret_P@aol.com
City Hotel,0,14,2015,September,38,15,0,3,Online TA,BLR,114.0,Noah_Pierce@comcast.net
City Hotel,0,22,2015,September,38,18,1,2,Direct,PRT,100.7,NatashaDunlap@protonmail.com
City Hotel,0,68,2015,September,40,29,0,2,Offline TA/TO,FRA,65.0,Jessica.Davila@hotmail.com
City Hotel,0,83,2015,September,40,30,0,1,Offline TA/TO,ITA,112.2,Ashley.Johnson@mail.com
City Hotel,0,125,2015,October,40,2,2,2,Direct,PRT,97.33,Charles.H@mail.com
City Hotel,0,91,2015,October,40,2,2,2,Online TA,IRL,70.14,Charles.Bowman51@outlook.com
City Hotel,1,210,2015,October,41,8,1,3,Offline TA/TO,PRT,86.0,Parker_Benjamin85@hotmail.com
City Hotel,0,210,2015,October,41,8,1,3,Offline TA/TO,FRA,72.75,Lisa_Silva@zoho.com
City Hotel,0,50,2015,October,41,9,0,2,Groups,PRT,85.0,BettyRobinson72@xfinity.com
City Hotel,1,193,2015,October,42,15,0,3,Offline TA/TO,Unknown,65.0,MHarper45@aol.com
City Hotel,0,102,2015,October,42,16,0,2,Offline TA/TO,DEU,109.0,Meyer.Thomas@outlook.com
City Hotel,0,69,2015,October,44,25,2,1,Groups,PRT,85.67,Erica.B@xfinity.com
City Hotel,0,72,2015,October,44,28,0,3,Groups,ISR,85.67,StevenSilva58@gmail.com
City Hotel,0,72,2015,October,44,28,0,3,Groups,ISR,85.67,Brandy_Sanchez41@comcast.net
City Hotel,0,140,2015,November,47,18,0,3,Groups,PRT,65.0,Foster_Phillip86@hotmail.com
City Hotel,0,98,2015,November,48,23,1,2,Groups,SWE,70.0,Jacqueline_Harrison@yandex.com
City Hotel,0,98,2015,November,48,23,1,2,Groups,FRA,70.0,Michelle.Hart32@comcast.net
City Hotel,1,111,2015,December,49,3,2,3,Online TA,PRT,72.25,Hall_Michelle@verizon.com
City Hotel,1,1,2016,January,4,19,0,3,Offline TA/TO,PRT,80.0,Robert.Sawyer@att.com
City Hotel,1,12,2016,February,7,7,2,1,Online TA,BEL,129.0,Mccall_David@aol.com
City Hotel,0,43,2016,February,8,18,0,3,Online TA,NLD,96.3,Jack.G@protonmail.com
City Hotel,0,2,2016,March,11,9,0,1,Corporate,PRT,40.0,JAndrade@att.com
City Hotel,1,54,2016,March,12,17,1,3,Online TA,BRA,89.46,Robin.W78@hotmail.com
City Hotel,1,75,2016,March,12,17,1,3,Offline TA/TO,PRT,80.0,Destiny.Short22@att.com
City Hotel,1,91,2016,March,12,18,0,2,Groups,PRT,75.0,Pamela.Banks@comcast.net
City Hotel,1,42,2016,March,13,25,2,4,Direct,NGA,155.0,Hannah_Perez@comcast.net
City Hotel,1,173,2016,March,14,31,0,3,Online TA,PRT,100.8,EdwardMay@protonmail.com
City Hotel,0,97,2016,April,14,2,0,1,Online TA,SWE,76.5,David_E@aol.com
City Hotel,1,79,2016,April,14,2,1,1,Online TA,AUT,76.5,Bruce.Hart78@protonmail.com
City Hotel,1,105,2016,April,15,6,0,1,Offline TA/TO,PRT,75.0,JJohnson16@xfinity.com
City Hotel,1,65,2016,April,15,7,0,3,Online TA,FRA,118.8,Audrey.George@verizon.com
City Hotel,0,268,2016,April,15,8,2,3,Offline TA/TO,PRT,78.0,Teresa.P@gmail.com
City Hotel,1,55,2016,April,16,12,0,1,Online TA,CN,137.7,Walker_Gregory@gmail.com
City Hotel,0,109,2016,April,16,16,2,2,Online TA,ITA,75.76,Emily_Banks@hotmail.com
City Hotel,1,99,2016,April,17,17,2,2,Online TA,CHE,93.08,Williamson.Gary@zoho.com
City Hotel,1,270,2016,April,17,20,0,4,Offline TA/TO,PRT,62.8,Anderson_James34@yahoo.com
City Hotel,1,253,2016,May,19,4,0,4,Offline TA/TO,PRT,90.0,Troy.Garcia43@hotmail.com
City Hotel,1,110,2016,May,19,6,0,1,Online TA,GBR,135.9,Jessica_R@outlook.com
City Hotel,1,80,2016,May,20,14,2,1,Online TA,AUT,126.9,HunterReynolds85@att.com
City Hotel,1,116,2016,May,21,18,0,1,Online TA,USA,104.5,Lisa.Delacruz@yandex.com
City Hotel,1,106,2016,May,21,21,2,2,Online TA,GBR,120.28,Sheila.Bradley@xfinity.com
City Hotel,1,48,2016,May,22,23,1,3,Direct,GBR,150.45,Vance_Nathan@yandex.com
City Hotel,1,158,2016,May,22,24,0,2,Groups,PRT,130.0,Taylor.Jones@aol.com
City Hotel,1,205,2016,May,23,29,2,1,Offline TA/TO,PRT,90.0,Bryan.Evans@aol.com
City Hotel,1,330,2016,June,23,2,0,2,Groups,PRT,62.0,Michelle.Contreras@outlook.com
City Hotel,1,129,2016,June,23,2,0,3,Online TA,ESP,126.9,Green_Jennifer44@outlook.com
City Hotel,1,337,2016,June,24,9,0,2,Groups,PRT,62.0,Amanda_Mueller@aol.com
City Hotel,1,71,2016,June,25,14,0,3,Offline TA/TO,PRT,120.0,Thomas_M32@mail.com
City Hotel,1,71,2016,June,25,14,0,3,Offline TA/TO,PRT,120.0,Burton.John@xfinity.com
City Hotel,1,36,2016,June,27,29,0,3,Online TA,PRT,110.8,Andrew.Rodriguez69@protonmail.com
City Hotel,1,245,2016,July,28,6,2,4,Offline TA/TO,PRT,110.0,DawnPatterson99@mail.com
City Hotel,1,245,2016,July,28,6,2,4,Offline TA/TO,PRT,110.0,Lisa_J@protonmail.com
City Hotel,1,60,2016,July,29,14,0,2,Online TA,FRA,177.3,Mcdonald.Michael@aol.com
City Hotel,1,372,2016,July,29,14,0,2,Groups,PRT,62.0,Wright_John@yahoo.com
City Hotel,1,16,2016,July,29,16,2,2,Online TA,ITA,180.5,Howard_Amy@zoho.com
City Hotel,1,231,2016,August,32,1,3,7,Online TA,FRA,81.82,Michael.Dillon@aol.com
City Hotel,1,93,2016,August,32,3,1,4,Online TA,CN,134.1,Jacqueline.Wood@zoho.com
City Hotel,1,200,2016,August,33,9,0,3,Offline TA/TO,PRT,96.9,Dominguez.Rachel45@protonmail.com
City Hotel,1,123,2016,August,33,11,0,3,Online TA,ESP,139.5,Christina.Kennedy19@yahoo.com
City Hotel,1,170,2016,August,33,11,2,3,Online TA,ITA,112.2,RHernandez@xfinity.com
City Hotel,1,198,2016,September,37,9,1,2,Groups,PRT,120.0,Elizabeth.Sanders@outlook.com
City Hotel,1,280,2016,September,39,19,1,2,Offline TA/TO,PRT,110.0,KevinBerg@yandex.com
City Hotel,1,447,2016,September,40,29,0,2,Groups,PRT,62.0,Jaime.Bishop@verizon.com
City Hotel,1,287,2016,September,40,29,1,3,Online TA,DEU,100.3,Sweeney.Willie@zoho.com
City Hotel,1,219,2016,September,40,30,1,2,Groups,PRT,120.0,AMosley71@yandex.com
City Hotel,1,20,2016,October,41,4,0,3,Online TA,BRA,129.0,Stacey_B@hotmail.com
City Hotel,1,167,2016,October,41,5,0,2,Offline TA/TO,PRT,78.2,Freeman.Tara@comcast.net
City Hotel,1,76,2016,October,42,10,1,0,Offline TA/TO,PRT,120.0,Jennifer_B@mail.com
City Hotel,1,115,2016,October,42,13,0,1,Online TA,FRA,108.0,Matthew.M@yandex.com
City Hotel,1,37,2016,October,42,13,0,3,Offline TA/TO,PRT,105.0,Janice_Sheppard95@mail.com
City Hotel,1,233,2016,October,42,14,1,2,Offline TA/TO,PRT,90.0,Thomas_A@yahoo.com
City Hotel,1,131,2016,October,42,15,2,1,Online TA,CHE,132.3,Duane.Clark@att.com
City Hotel,1,189,2016,October,44,28,1,2,Online TA,AUT,109.8,Myers_Charles@verizon.com
City Hotel,1,10,2016,October,44,29,2,1,Online TA,ITA,120.0,Smith.Mary@hotmail.com
City Hotel,1,166,2016,November,45,1,0,3,Offline TA/TO,PRT,110.0,Laurie.B88@aol.com
City Hotel,1,304,2016,November,45,3,0,3,Offline TA/TO,PRT,89.0,CherylHoward44@att.com
City Hotel,1,305,2016,November,45,4,1,2,Offline TA/TO,PRT,89.0,Smith_Wesley@att.com
City Hotel,1,0,2016,November,46,6,1,0,Direct,SWE,150.0,Lisa.C80@gmail.com
City Hotel,1,50,2016,November,46,9,0,2,Online TA,CHN,145.69,PParker@mail.com
City Hotel,1,50,2016,November,48,20,2,5,Online TA,DEU,74.8,Kyle.Parker@zoho.com
City Hotel,1,54,2016,November,48,24,0,1,Complementary,PRT,0.0,Kaitlyn.Lewis38@comcast.net
City Hotel,1,276,2016,November,49,28,1,2,Corporate,PRT,106.0,Yu_Erik25@zoho.com
City Hotel,1,315,2016,December,49,2,0,2,Offline TA/TO,PRT,52.0,Travis.T99@comcast.net
City Hotel,1,16,2016,December,49,2,0,2,Online TA,DEU,117.5,Teresa.Webb@yahoo.com
City Hotel,1,199,2016,December,52,23,2,2,Online TA,ESP,74.8,Guerra_Michaela@att.com
City Hotel,1,94,2016,December,52,23,2,2,Online TA,USA,119.0,Robert_Alexander@verizon.com
City Hotel,1,321,2015,September,36,3,0,2,Groups,PRT,62.8,Griffin_Bianca55@comcast.net
City Hotel,1,349,2015,October,40,1,0,2,Groups,PRT,62.0,AmandaWong@att.com
City Hotel,1,377,2015,October,44,29,0,2,Groups,PRT,62.0,Latoya_W@hotmail.com
City Hotel,1,262,2015,July,28,6,1,1,Groups,PRT,62.0,Casey.S@verizon.com
City Hotel,1,374,2015,October,44,26,1,1,Groups,PRT,62.0,Michelle_Gonzalez@aol.com
City Hotel,1,335,2015,September,38,17,0,1,Offline TA/TO,PRT,85.0,Alvarez_David31@protonmail.com
City Hotel,1,235,2015,September,38,18,2,3,Online TA,PRT,89.25,Tracy.Herman@aol.com
City Hotel,1,297,2015,August,33,10,1,1,Groups,PRT,62.0,Douglas.Aguirre@xfinity.com
City Hotel,1,311,2015,August,35,24,1,1,Groups,PRT,62.0,Krystal.Perez40@yahoo.com
City Hotel,1,334,2015,September,38,16,0,2,Groups,PRT,62.0,Amy_J@att.com
City Hotel,0,257,2015,July,27,1,0,2,Offline TA/TO,PRT,80.0,DGraham@yandex.com
City Hotel,1,302,2015,August,33,15,2,2,Groups,PRT,62.0,Benjamin.B@att.com
City Hotel,1,337,2015,September,38,19,2,2,Groups,PRT,62.0,Carter.Kathleen@comcast.net
City Hotel,1,179,2015,August,34,22,2,1,Groups,PRT,86.0,LReed@xfinity.com
City Hotel,1,199,2015,September,39,21,1,1,Offline TA/TO,PRT,48.0,James_Luna@aol.com
City Hotel,1,207,2015,September,40,29,0,2,Offline TA/TO,PRT,48.0,David_Jr.@protonmail.com
Resort Hotel,0,98,2015,July,28,6,1,1,Online TA,USA,87.3,Stephanie.R@mail.com
Resort Hotel,0,100,2015,July,28,8,2,7,Online TA,DNK,100.1,Jennifer.Oliver@outlook.com
Resort Hotel,0,44,2015,July,28,10,2,5,Offline TA/TO,RUS,152.0,Jesse.S@yandex.com
Resort Hotel,0,11,2015,July,28,10,2,6,Direct,PRT,159.75,Jimmy.Burch21@yahoo.com
Resort Hotel,0,104,2015,July,30,19,2,5,Offline TA/TO,GBR,123.0,CarmenFisher@protonmail.com
Resort Hotel,0,79,2015,July,30,20,1,3,Online TA,PRT,115.0,Holmes_Ellen@comcast.net
Resort Hotel,0,34,2015,July,31,26,2,0,Online TA,RUS,103.18,AmandaReyes@zoho.com
