hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,206,2016,July,29,16,2,2,Direct,PRT,79.27,Colleen_Jones56@yandex.com
City Hotel,1,65,2016,July,30,17,2,3,Direct,PRT,131.75,Bruce_Karen19@hotmail.com
City Hotel,1,391,2016,July,31,27,0,2,Groups,PRT,65.0,Jackson.Donna@outlook.com
City Hotel,1,129,2016,July,32,31,2,3,Online TA,ITA,120.6,Craig.C@outlook.com
City Hotel,1,391,2016,August,32,4,0,2,Groups,PRT,62.0,Scott.Jordan63@hotmail.com
City Hotel,1,3,2016,August,32,6,0,1,Online TA,ESP,139.0,ChristineKlein50@yandex.com
City Hotel,1,200,2016,August,33,9,0,3,Offline TA/TO,PRT,72.25,HBowman@outlook.com
City Hotel,1,221,2016,August,34,17,0,2,Online TA,ITA,85.5,Derek_S@yandex.com
City Hotel,1,112,2016,August,34,17,0,2,Online TA,RUS,131.4,Valerie_P@outlook.com
City Hotel,1,291,2016,August,34,19,0,2,Offline TA/TO,PRT,115.0,Anna.F@comcast.net
City Hotel,1,291,2016,August,34,19,0,2,Offline TA/TO,PRT,115.0,Angela.M@gmail.com
City Hotel,1,79,2016,August,34,19,0,2,Online TA,AUS,149.4,Elizabeth.P@verizon.com
City Hotel,1,38,2016,August,35,21,2,0,Online TA,PRT,92.86,Elizabeth_Wood28@comcast.net
City Hotel,1,212,2016,August,35,22,1,4,Online TA,ITA,90.95,Frances_K@zoho.com
City Hotel,1,107,2016,August,35,24,0,4,Online TA,ITA,152.1,Booth.Katherine@yandex.com
City Hotel,1,45,2016,August,36,30,0,2,Online TA,ITA,99.0,MSantos@outlook.com
City Hotel,1,419,2016,September,36,1,0,2,Groups,PRT,62.0,BrianRomero61@yandex.com
City Hotel,1,125,2016,September,36,2,2,2,Online TA,ESP,210.6,Daniel_R45@hotmail.com
City Hotel,1,420,2016,September,36,3,2,2,Groups,PRT,75.0,Kimberly_Leonard@gmail.com
City Hotel,1,25,2016,September,37,9,0,1,Online TA,USA,106.2,Gutierrez.Kenneth@aol.com
City Hotel,1,178,2016,September,37,9,0,2,Groups,PRT,135.0,Diane.Wall@comcast.net
City Hotel,1,198,2016,September,37,9,1,2,Offline TA/TO,PRT,90.0,Tony_D@zoho.com
City Hotel,1,73,2016,September,38,15,0,1,Corporate,PRT,100.0,Pham.Danny69@outlook.com
City Hotel,1,433,2016,September,38,15,0,2,Groups,PRT,62.0,CGarner73@aol.com
City Hotel,1,440,2016,September,39,22,0,2,Groups,PRT,62.0,Gabriella.H@gmail.com
City Hotel,0,271,2016,September,39,23,0,2,Direct,GBR,95.4,CRoss@mail.com
City Hotel,1,447,2016,September,40,29,0,2,Groups,PRT,62.0,Monica.A@yandex.com
City Hotel,1,315,2016,September,40,30,1,2,Offline TA/TO,PRT,160.0,Michael_Gomez@zoho.com
City Hotel,1,315,2016,September,40,30,1,2,Offline TA/TO,PRT,160.0,Brady.Garrison89@protonmail.com
City Hotel,1,34,2016,October,41,6,0,3,Online TA,ESP,176.4,Christian.Olson@verizon.com
City Hotel,1,26,2016,October,42,9,2,0,Online TA,CHE,119.0,Martha_Matthews@mail.com
City Hotel,1,269,2016,October,42,10,1,4,Online TA,NLD,102.51,Paul.Valenzuela@yandex.com
City Hotel,1,314,2016,October,42,12,0,3,Offline TA/TO,PRT,75.0,Valentine_Brenda@mail.com
City Hotel,1,28,2016,October,42,13,0,1,Groups,PRT,250.0,Tyler.Contreras@yandex.com
City Hotel,1,37,2016,October,42,13,0,3,Offline TA/TO,PRT,95.0,Edwin.Murray@att.com
City Hotel,1,164,2016,October,43,16,1,0,Offline TA/TO,PRT,115.0,LindaRodriguez@gmail.com
City Hotel,1,218,2016,October,43,17,1,4,Online TA,NLD,90.95,Warren.Matthew@gmail.com
City Hotel,1,247,2016,October,44,28,1,2,Groups,PRT,110.0,Patricia_M24@att.com
City Hotel,1,189,2016,October,44,28,1,2,Online TA,AUT,109.8,Mark_H95@xfinity.com
City Hotel,1,207,2016,October,44,28,2,2,Online TA,GBR,85.5,Dennis.Stephen@yandex.com
City Hotel,1,166,2016,November,45,1,0,3,Offline TA/TO,PRT,110.0,PSchmidt@att.com
City Hotel,1,166,2016,November,45,1,0,3,Offline TA/TO,PRT,110.0,Zoe_H47@zoho.com
City Hotel,1,304,2016,November,45,3,0,3,Offline TA/TO,PRT,89.0,Beth_D13@yandex.com
City Hotel,1,304,2016,November,45,3,0,3,Offline TA/TO,PRT,89.0,Rachel_B78@hotmail.com
City Hotel,1,19,2016,November,46,7,1,1,Online TA,CHN,6.0,Marcus.Callahan@mail.com
City Hotel,1,55,2016,November,46,11,0,2,Online TA,FRA,113.4,RRiley@comcast.net
City Hotel,1,142,2016,November,48,21,1,3,Online TA,ITA,85.0,Elizabeth_Richards@yahoo.com
City Hotel,1,8,2016,November,48,24,0,3,Online TA,FRA,108.67,Gabrielle_Arnold@zoho.com
City Hotel,1,34,2016,November,49,27,2,1,Groups,PRT,75.0,Hughes.Heidi@outlook.com
City Hotel,1,105,2016,December,49,2,0,2,Online TA,GBR,152.55,Mcintosh_Rodney@comcast.net
City Hotel,1,4,2016,December,51,16,0,1,Online TA,PRT,78.0,Rachel.Melton@protonmail.com
City Hotel,1,531,2016,December,52,22,0,2,Groups,PRT,62.8,Gonzales_Renee34@aol.com
City Hotel,1,21,2016,December,53,26,1,0,Direct,PRT,138.0,Timothy_P@att.com
City Hotel,1,265,2015,July,28,9,0,2,Groups,PRT,62.8,John_W@comcast.net
City Hotel,1,307,2015,August,34,20,0,2,Groups,PRT,62.8,Silva.Nancy@mail.com
City Hotel,1,307,2015,August,34,20,0,2,Groups,PRT,62.8,Andrew.Smith@mail.com
City Hotel,1,279,2015,July,30,23,0,2,Groups,PRT,62.0,Smith_Stephanie@protonmail.com
City Hotel,1,349,2015,October,40,1,0,2,Groups,PRT,62.0,Reed_Joyce84@aol.com
City Hotel,1,278,2015,July,30,22,0,2,Groups,PRT,62.0,Gregory_Mcconnell@xfinity.com
City Hotel,1,269,2015,July,29,13,1,1,Groups,PRT,62.0,Jennifer.S@yandex.com
City Hotel,0,241,2015,October,43,19,1,2,Groups,USA,60.0,Lawrence.Martin@mail.com
City Hotel,1,326,2015,September,37,8,0,1,Groups,PRT,60.0,Sosa_Jamie@protonmail.com
City Hotel,1,136,2015,July,29,17,1,2,Groups,PRT,60.0,MD.Leah@comcast.net
City Hotel,1,344,2015,September,39,26,2,1,Groups,PRT,170.0,Lopez_Isabella@gmail.com
City Hotel,0,257,2015,July,27,1,0,2,Offline TA/TO,PRT,80.0,Mark_R@gmail.com
City Hotel,1,273,2015,July,29,17,0,2,Offline TA/TO,PRT,101.5,Hobbs.Tara@protonmail.com
City Hotel,1,233,2015,September,38,18,0,1,Offline TA/TO,PRT,120.0,Michael_Ramirez@protonmail.com
City Hotel,0,273,2015,July,29,17,0,2,Offline TA/TO,PRT,87.0,LMack@verizon.com
City Hotel,0,3,2016,September,39,18,2,2,Corporate,PRT,65.0,Benjamin_Christina@yahoo.com
City Hotel,0,0,2015,August,33,10,1,0,Online TA,FRA,75.0,EMartin@aol.com
Resort Hotel,0,13,2015,July,27,1,0,1,Corporate,GBR,75.0,Laura_M@gmail.com
Resort Hotel,0,8,2015,July,28,7,0,0,Direct,PRT,0.0,VHoward23@gmail.com
Resort Hotel,0,59,2015,July,30,25,4,8,Offline TA/TO,IRL,114.25,Murphy.David@mail.com
Resort Hotel,1,48,2015,July,31,27,1,1,Online TA,PRT,167.0,Phillip_Bass@yandex.com
Resort Hotel,1,33,2015,August,33,12,0,1,Groups,PRT,191.0,Davis.Daniel17@hotmail.com
Resort Hotel,0,64,2015,August,34,20,2,4,Offline TA/TO,MAR,163.23,TPearson@hotmail.com
Resort Hotel,0,12,2015,August,34,22,2,5,Direct,PRT,221.43,Joseph_Hunter@att.com
Resort Hotel,1,47,2015,August,36,30,2,5,Online TA,PRT,113.43,Arthur_A77@mail.com
Resort Hotel,0,61,2015,September,37,6,2,4,Online TA,ESP,161.0,Miguel.Wagner90@yahoo.com
Resort Hotel,0,6,2015,September,38,16,0,2,Corporate,PRT,55.0,APennington58@protonmail.com
Resort Hotel,1,53,2015,October,43,24,0,1,Online TA,PRT,66.0,Gill_James@gmail.com
Resort Hotel,0,9,2015,October,44,25,3,5,Online TA,IRL,75.0,Lawson.Lori@mail.com
Resort Hotel,0,10,2015,October,44,27,0,2,Offline TA/TO,ESP,72.5,Martinez_Susan39@outlook.com
Resort Hotel,1,155,2015,October,44,31,0,1,Groups,PRT,36.0,Shawn_H@att.com
Resort Hotel,1,155,2015,October,44,31,0,1,Groups,PRT,36.0,Lopez.Austin11@xfinity.com
Resort Hotel,1,155,2015,October,44,31,0,1,Groups,PRT,36.0,Michael_C@verizon.com
Resort Hotel,1,121,2015,November,47,19,1,3,Online TA,PRT,32.4,Jeremiah.Duarte@att.com
Resort Hotel,1,93,2015,December,51,19,0,1,Groups,PRT,80.0,James.Walsh@gmail.com
Resort Hotel,1,93,2015,December,51,19,0,1,Groups,PRT,80.0,KMatthews40@hotmail.com
Resort Hotel,0,44,2015,December,52,23,2,5,Offline TA/TO,FRA,56.0,Tiffany_Smith41@mail.com
Resort Hotel,1,114,2015,December,53,31,0,2,Direct,PRT,95.85,Rebecca_J69@xfinity.com
Resort Hotel,1,111,2016,February,7,12,0,2,Groups,PRT,70.0,KGriffith@aol.com
Resort Hotel,1,46,2016,March,11,11,0,1,Offline TA/TO,PRT,25.0,King_Colleen@protonmail.com
Resort Hotel,1,45,2016,March,12,14,1,0,Online TA,PRT,56.0,Santos.Karen@yandex.com
Resort Hotel,0,136,2016,March,13,24,0,3,Offline TA/TO,ESP,84.0,Alexis.Spence@comcast.net
Resort Hotel,0,168,2016,March,14,30,1,4,Groups,GBR,68.0,Hill.Scott@zoho.com
Resort Hotel,1,39,2016,April,14,2,2,1,Online TA,PRT,113.0,BArmstrong19@protonmail.com
Resort Hotel,0,203,2016,May,19,2,1,5,Online TA,IRL,46.98,Walker.Jonathan11@outlook.com
Resort Hotel,0,203,2016,May,20,10,0,2,Groups,FRA,46.0,Kimberly.N@hotmail.com
Resort Hotel,0,211,2016,May,20,14,1,1,Groups,DEU,85.0,Miguel.F@aol.com
Resort Hotel,1,9,2016,May,21,15,1,0,Groups,PRT,70.0,Cynthia_W@zoho.com
Resort Hotel,1,141,2016,May,22,25,2,5,Offline TA/TO,PRT,53.87,JSavage@outlook.com
Resort Hotel,0,225,2016,May,22,28,1,1,Groups,DEU,85.0,Patricia.A51@yahoo.com
Resort Hotel,1,333,2016,July,29,15,1,2,Online TA,PRT,115.5,DHall76@yandex.com
Resort Hotel,1,110,2016,July,31,24,2,2,Online TA,CN,160.0,Alisha_Gay@att.com
Resort Hotel,1,139,2016,August,33,11,1,3,Online TA,GBR,231.5,Meyer_Michael88@outlook.com
Resort Hotel,1,169,2016,August,33,13,2,6,Online TA,PRT,154.64,Anderson_Kevin@aol.com
Resort Hotel,1,42,2016,August,35,22,1,2,Online TA,POL,249.0,CDVM69@outlook.com
Resort Hotel,1,81,2016,August,35,26,2,5,Online TA,BLR,206.71,Debra.O66@verizon.com
Resort Hotel,1,168,2016,September,39,21,2,4,Online TA,EST,95.67,Angela_Black@comcast.net
Resort Hotel,1,339,2016,September,40,26,3,6,Groups,PRT,80.0,Morris_Kenneth@hotmail.com
Resort Hotel,1,94,2016,October,41,7,2,3,Groups,PRT,55.0,Dominique_T61@mail.com
Resort Hotel,1,76,2016,October,45,31,2,5,Online TA,PRT,38.4,BTorres@outlook.com
Resort Hotel,1,378,2016,November,45,1,0,2,Groups,PRT,46.0,Johnson_Bethany47@aol.com
Resort Hotel,1,183,2016,December,49,3,2,1,Groups,PRT,72.0,Jennifer.Dixon@zoho.com
Resort Hotel,1,23,2016,December,50,10,1,1,Online TA,ESP,72.0,KSalas@att.com
Resort Hotel,1,245,2016,December,51,15,0,2,Online TA,BRA,37.8,Tanner_Williams@att.com
Resort Hotel,1,315,2016,December,53,30,0,2,Offline TA/TO,PRT,54.0,Rachel_Washington@zoho.com
Resort Hotel,1,3,2015,September,40,28,1,0,Corporate,Unknown,75.0,Jasmine_Grant@comcast.net
Resort Hotel,0,172,2016,September,36,3,2,2,Direct,PRT,179.0,Thompson_Savannah@hotmail.com
Resort Hotel,1,259,2015,September,38,17,0,3,Groups,GBR,40.05,Amanda_Lopez35@protonmail.com
Resort Hotel,0,0,2016,April,15,4,1,1,Corporate,PRT,42.0,Kristina_B93@yandex.com
Resort Hotel,1,260,2015,September,38,19,2,5,Offline TA/TO,PRT,54.99,AmberAlexander@yandex.com
Resort Hotel,0,16,2015,July,29,15,0,3,Direct,PRT,106.5,JosephMalone@hotmail.com
Resort Hotel,0,70,2015,August,31,1,2,5,Direct,PRT,187.14,Graham_Daisy30@protonmail.com
Resort Hotel,0,53,2015,August,32,3,1,5,Offline TA/TO,ESP,180.0,Jason.Stein62@mail.com
Resort Hotel,0,74,2015,August,33,15,2,1,Online TA,ESP,127.26,Giles_Craig@gmail.com
Resort Hotel,0,66,2015,August,34,17,1,5,Offline TA/TO,ESP,149.2,Ashley_H@mail.com
Resort Hotel,1,250,2015,September,37,9,2,5,Online TA,PRT,123.0,MHenson@verizon.com
Resort Hotel,0,254,2015,September,37,12,2,2,Groups,CN,36.0,Christopher.W@hotmail.com
Resort Hotel,0,0,2015,October,44,27,0,1,Online TA,PRT,35.1,AndrewPowell73@comcast.net
Resort Hotel,0,120,2015,September,38,16,0,4,Online TA,PRT,83.0,BDunlap49@yandex.com
Resort Hotel,1,277,2015,October,41,6,2,5,Groups,GBR,67.31,Richard.C@hotmail.com
Resort Hotel,0,167,2015,September,38,17,4,10,Offline TA/TO,GBR,65.9,Caitlin.C@att.com
Resort Hotel,0,221,2015,October,41,10,1,1,Offline TA/TO,FRA,74.0,Michael.Martinez@hotmail.com
Resort Hotel,0,0,2016,May,23,31,0,2,Direct,PRT,57.0,TaraJohnson35@xfinity.com
Resort Hotel,0,82,2016,February,7,7,2,0,Groups,PRT,72.0,Gonzalez_Tiffany@yahoo.com
Resort Hotel,1,82,2016,February,7,7,2,0,Groups,PRT,86.0,Aaron_Burke52@aol.com
Resort Hotel,0,0,2015,November,47,18,0,2,Direct,PRT,35.0,Rivera_Jermaine@comcast.net
Resort Hotel,0,2,2015,November,48,28,0,1,Corporate,PRT,81.0,Todd_Taylor70@att.com
Resort Hotel,0,0,2015,December,51,19,1,1,Online TA,BRA,35.11,Dana_R17@comcast.net
Resort Hotel,0,1,2015,December,53,28,0,0,Online TA,PRT,0.0,Hickman_Jessica@hotmail.com
Resort Hotel,0,1,2015,December,53,29,0,1,Online TA,PRT,65.0,Robinson.Nancy@protonmail.com
Resort Hotel,0,112,2015,December,53,30,0,3,Groups,PRT,237.33,Bobby.B60@outlook.com
Resort Hotel,0,0,2016,January,2,4,1,0,Online TA,DEU,54.0,Karen_Lopez@protonmail.com
Resort Hotel,0,1,2016,January,3,12,0,3,Direct,FRA,67.0,Shaw.Leslie@yahoo.com
Resort Hotel,0,1,2016,January,6,31,1,0,Online TA,PRT,58.0,Kelly.Kelley@aol.com
Resort Hotel,0,0,2016,February,6,1,1,0,Corporate,PRT,39.0,RobertMitchell@outlook.com
Resort Hotel,0,1,2016,February,6,4,0,1,Corporate,PRT,46.0,Pratt_Nicole@outlook.com
Resort Hotel,0,21,2016,February,6,4,0,3,Online TA,GBR,56.1,LJordan@outlook.com
Resort Hotel,0,31,2016,February,8,19,2,3,Online TA,POL,76.38,PNelson@outlook.com
Resort Hotel,0,45,2016,February,10,28,1,0,Offline TA/TO,PRT,56.0,SusanButler@mail.com
Resort Hotel,0,4,2016,February,9,26,1,2,Online TA,PRT,51.33,Katherine.Moore@mail.com
Resort Hotel,0,56,2016,February,10,29,1,3,Offline TA/TO,GBR,29.0,Patrick.B@verizon.com
Resort Hotel,0,1,2016,March,11,12,0,1,Online TA,PRT,64.0,TTurner@outlook.com
Resort Hotel,0,1,2016,March,12,16,0,1,Corporate,PRT,40.0,Joseph.West@mail.com
Resort Hotel,0,22,2016,April,15,3,2,2,Online TA,NLD,75.75,PatriciaBenson@protonmail.com
Resort Hotel,0,35,2016,May,19,2,1,2,Online TA,ESP,105.0,Dalton.Maria@att.com
Resort Hotel,0,127,2016,May,21,19,2,5,Offline TA/TO,GBR,48.75,Joshua_F@protonmail.com
Resort Hotel,0,0,2016,June,23,3,0,1,Direct,PRT,109.0,Lori_L@outlook.com
Resort Hotel,0,13,2016,June,26,20,1,0,Online TA,DNK,99.0,Manuel_W@protonmail.com
Resort Hotel,0,245,2016,June,24,9,4,10,Offline TA/TO,GBR,64.9,Eric.Goodwin@yahoo.com
Resort Hotel,0,23,2016,July,29,10,2,4,Online TA,ESP,171.0,Smith.Chelsea12@outlook.com
Resort Hotel,0,151,2016,July,29,16,2,1,Online TA,CN,134.75,Kerry.J@gmail.com
Resort Hotel,0,102,2016,August,33,12,1,2,Online TA,ESP,189.0,Joseph.I@mail.com
Resort Hotel,0,133,2016,August,32,4,3,8,Direct,NLD,212.8,EWood@zoho.com
Resort Hotel,0,119,2016,August,34,19,1,2,Direct,PRT,241.0,KirkWilliams27@xfinity.com
Resort Hotel,0,135,2016,August,35,21,2,4,Direct,ESP,266.1,Laura_Terry@verizon.com
Resort Hotel,0,30,2016,August,35,27,1,1,Online TA,ITA,286.0,RogerMurphy@gmail.com
Resort Hotel,0,44,2016,August,35,25,1,3,Online TA,PRT,196.5,Anna_I@yahoo.com
Resort Hotel,0,41,2016,August,35,27,2,1,Online TA,CHE,241.0,EPena@xfinity.com
Resort Hotel,0,3,2016,September,36,1,0,1,Direct,ESP,231.0,Robert_White36@gmail.com
Resort Hotel,0,177,2016,August,35,27,3,6,Offline TA/TO,PRT,123.02,Davidson.Peter@att.com
Resort Hotel,0,186,2016,September,36,2,2,4,Direct,PRT,159.6,Lucas.Lane@zoho.com
Resort Hotel,0,9,2016,September,39,18,1,0,Groups,GBR,96.0,ThomasHill24@aol.com
Resort Hotel,0,22,2016,September,39,24,2,2,Direct,ESP,163.5,Nathan_J@protonmail.com
Resort Hotel,0,215,2016,October,41,4,2,5,Offline TA/TO,IRL,26.0,Veronica.T@xfinity.com
Resort Hotel,0,339,2016,October,42,11,2,5,Groups,GBR,78.81,Frederick.W@att.com
Resort Hotel,0,219,2016,October,43,16,2,2,Groups,DEU,81.0,Amy_Brown@att.com
Resort Hotel,0,19,2016,October,44,26,0,1,Corporate,PRT,54.0,Green.Timothy@mail.com
Resort Hotel,0,39,2016,October,44,29,0,0,Offline TA/TO,PRT,0.0,Paul_Williams51@aol.com
Resort Hotel,0,16,2016,October,44,27,0,3,Corporate,PRT,63.0,Scott.Ortega@outlook.com
Resort Hotel,0,1,2016,November,45,4,0,2,Online TA,ITA,89.0,JamieHernandez@yahoo.com
Resort Hotel,0,4,2016,November,46,12,1,1,Direct,PRT,48.0,Rice_Darrell57@aol.com
Resort Hotel,0,224,2016,November,46,9,2,5,Offline TA/TO,DEU,26.1,Diana_Davis@comcast.net
Resort Hotel,0,26,2016,December,50,4,2,2,Offline TA/TO,FRA,50.0,Eric_Francis@hotmail.com
Resort Hotel,0,22,2016,December,50,8,0,3,Groups,ESP,80.0,Christopher_Knight@verizon.com
Resort Hotel,0,77,2016,December,51,13,0,4,Online TA,NLD,30.24,Patel.Connie45@verizon.com
Resort Hotel,0,80,2016,December,52,24,2,4,Online TA,DNK,46.8,Terri.N48@outlook.com
Resort Hotel,0,2,2016,March,11,6,2,1,Online TA,ITA,64.0,Edward_Kaufman@zoho.com
City Hotel,0,20,2015,July,30,22,0,2,Groups,PRT,62.0,Taylor_Stacie97@outlook.com
City Hotel,0,36,2015,August,32,7,0,2,Groups,ESP,62.0,MichaelJohns@protonmail.com
City Hotel,1,124,2015,August,32,8,2,1,Offline TA/TO,ITA,94.5,Alexander_Jenkins69@yahoo.com
City Hotel,0,4,2015,August,32,8,2,1,Offline TA/TO,ITA,94.5,Gilmore.Erica@outlook.com
City Hotel,1,147,2015,August,33,11,0,3,Online TA,PRT,76.5,TBrown52@protonmail.com
City Hotel,0,0,2015,August,33,11,0,4,Online TA,PRT,0.0,Mitchell.Jordan@mail.com
City Hotel,0,107,2015,August,33,12,0,1,Online TA,FRA,76.5,Rocha_Sheri@protonmail.com
City Hotel,0,39,2015,August,33,14,0,2,Offline TA/TO,PRT,87.0,Juan_M26@protonmail.com
City Hotel,1,3,2015,August,34,17,1,3,Corporate,PRT,99.0,Melissa_Martin@protonmail.com
City Hotel,0,6,2015,August,34,18,0,3,Direct,PRT,75.0,CCurry@hotmail.com
City Hotel,0,10,2015,August,34,20,0,2,Online TA,FRA,90.0,Dustin.Davis67@outlook.com
City Hotel,0,138,2015,August,34,22,2,1,Offline TA/TO,ITA,94.5,AWalton@verizon.com
City Hotel,0,0,2015,September,36,3,0,1,Online TA,PRT,155.0,Joseph_Hutchinson@verizon.com
City Hotel,0,16,2015,September,36,3,1,3,Direct,NOR,95.0,Tammy_Mccann44@gmail.com
City Hotel,0,61,2015,September,36,5,2,2,Groups,PRT,62.0,James_Smith@mail.com
City Hotel,0,63,2015,September,37,6,1,0,Online TA,ROU,89.25,Donna.Cobb@outlook.com
City Hotel,0,55,2015,September,37,6,2,0,Groups,ESP,75.0,Carlos_Jones@mail.com
City Hotel,0,1,2015,September,37,9,0,2,Corporate,FRA,90.0,Ethan_S@mail.com
City Hotel,1,44,2015,September,37,10,0,2,Groups,PRT,126.0,Gibson.Kristen45@zoho.com
City Hotel,0,168,2015,September,37,11,0,2,Groups,PRT,60.0,Kristi.Vance@yandex.com
City Hotel,1,87,2015,September,37,11,0,1,Corporate,FRA,90.0,Le_Lance19@aol.com
City Hotel,0,14,2015,September,38,15,0,3,Online TA,RUS,114.0,Allen_Clark33@xfinity.com
City Hotel,0,23,2015,September,38,16,1,4,Offline TA/TO,USA,68.0,AlexanderCochran@xfinity.com
City Hotel,1,92,2015,September,40,30,0,1,Groups,PRT,170.0,Medina.Alicia@outlook.com
City Hotel,0,65,2015,October,40,2,0,1,Offline TA/TO,PRT,100.0,Crystal.Ward@verizon.com
City Hotel,0,164,2015,October,40,2,0,2,Offline TA/TO,PRT,100.0,John.Dean70@xfinity.com
City Hotel,0,164,2015,October,40,2,0,2,Offline TA/TO,PRT,100.0,Moran.Aaron@yahoo.com
City Hotel,0,61,2015,October,41,4,2,0,Offline TA/TO,FRA,91.0,Linda.Lyons@hotmail.com
City Hotel,0,79,2015,October,41,10,1,1,Groups,ESP,62.0,Jennifer.Peterson@comcast.net
City Hotel,0,60,2015,October,42,12,1,1,Offline TA/TO,PRT,60.0,Christensen.Keith@outlook.com
City Hotel,0,102,2015,October,42,16,0,2,Offline TA/TO,DEU,109.0,Debra.R@gmail.com
City Hotel,1,50,2015,October,43,24,1,1,Groups,PRT,75.0,Keith.C@xfinity.com
City Hotel,0,140,2015,November,47,18,0,1,Groups,PRT,65.0,AJohnson49@gmail.com
City Hotel,1,106,2015,December,50,9,0,2,Groups,PRT,75.0,Matthew_M@verizon.com
City Hotel,1,145,2016,January,2,3,2,1,Offline TA/TO,PRT,65.0,BethDDS@yahoo.com
City Hotel,0,151,2016,January,4,19,0,3,Offline TA/TO,ROU,71.0,Veronica.Weber@outlook.com
City Hotel,0,35,2016,February,7,7,2,1,Direct,BEL,69.5,Hogan.Crystal@xfinity.com
City Hotel,1,23,2016,February,7,10,0,4,Online TA,MAR,72.8,JWilliams56@yandex.com
City Hotel,1,17,2016,February,7,12,1,2,Online TA,FRA,93.0,CWilliams83@yahoo.com
City Hotel,1,21,2016,February,7,13,1,1,Online TA,ITA,91.0,DDS_Lisa@aol.com
City Hotel,1,44,2016,February,8,17,0,3,Offline TA/TO,PRT,75.0,Powers.Patrick@protonmail.com
City Hotel,1,44,2016,February,8,17,0,3,Offline TA/TO,PRT,75.0,Raven_Griffin45@xfinity.com
City Hotel,1,116,2016,February,10,28,2,2,Offline TA/TO,PRT,61.0,JRichardson@xfinity.com
City Hotel,1,46,2016,March,10,4,0,2,Online TA,ITA,67.5,SEdwards39@gmail.com
City Hotel,1,45,2016,March,11,8,0,1,Online TA,PRT,67.5,Hill.Casey@hotmail.com
City Hotel,1,55,2016,March,13,22,0,3,Online TA,GIB,131.4,Mallory.Arnold@hotmail.com
City Hotel,0,88,2016,March,13,23,0,4,Online TA,FRA,88.7,MMeadows@att.com
City Hotel,1,101,2016,April,15,4,1,2,Offline TA/TO,PRT,80.0,Darrell.Johnson@att.com
City Hotel,1,65,2016,April,15,8,1,2,Online TA,NLD,118.8,Emma.Knight@outlook.com
City Hotel,1,7,2016,April,15,9,2,4,Online TA,BRA,159.0,Barr.Chelsea@xfinity.com
City Hotel,1,92,2016,April,17,19,0,2,Online TA,ITA,96.3,Gregory.K@xfinity.com
City Hotel,1,265,2016,April,17,20,0,4,Groups,PRT,101.0,Janet_O@zoho.com
City Hotel,1,9,2016,April,17,22,1,2,Online TA,BRA,149.0,Mark_B@xfinity.com
City Hotel,0,123,2016,April,18,30,2,5,Online TA,FIN,70.73,SandraWalker@zoho.com
City Hotel,1,437,2016,May,19,2,1,2,Groups,PRT,60.0,MaryPeterson39@protonmail.com
City Hotel,0,126,2016,May,19,4,0,4,Online TA,DEU,76.58,Johnson_Stephen@att.com
City Hotel,1,73,2016,May,19,7,0,1,Online TA,CHN,126.9,Shea_Ebony@comcast.net
City Hotel,1,68,2016,May,20,10,0,3,Online TA,FRA,116.1,Robert.Hobbs@verizon.com
City Hotel,1,56,2016,May,20,13,2,5,Online TA,AUT,132.6,Dawn.Salazar@hotmail.com
City Hotel,0,316,2016,May,22,26,0,3,Groups,AUT,100.0,AshleyBrown@hotmail.com
City Hotel,0,316,2016,May,22,26,0,3,Groups,PRT,110.0,Matthew_Ruiz@yahoo.com
City Hotel,1,124,2016,May,23,31,0,3,Online TA,ITA,143.1,Petty.Jerry@xfinity.com
City Hotel,1,330,2016,June,23,2,0,2,Groups,PRT,62.0,Desiree.L77@verizon.com
City Hotel,1,163,2016,June,24,5,2,2,Offline TA/TO,PRT,100.0,Davis_Joseph@outlook.com
City Hotel,1,56,2016,June,24,8,0,1,Offline TA/TO,PRT,120.0,Ball.Paul@zoho.com
City Hotel,1,344,2016,June,25,16,0,2,Groups,PRT,62.0,Bryan_B70@comcast.net
City Hotel,1,151,2016,June,27,27,1,0,Offline TA/TO,PRT,200.0,Ray_Jacob@verizon.com
City Hotel,1,358,2016,June,27,30,0,2,Groups,PRT,62.0,Clark_Craig@protonmail.com
City Hotel,1,19,2016,July,27,2,2,2,Online TA,TUR,139.0,Timothy_D72@yahoo.com
City Hotel,1,245,2016,July,28,6,2,4,Offline TA/TO,PRT,110.0,Hamilton_Monica@yandex.com
City Hotel,1,128,2016,July,28,7,0,3,Online TA,GBR,103.5,Sharon.Cain@att.com
City Hotel,1,112,2016,July,29,14,0,3,Online TA,DNK,105.3,Phillips.Melody@att.com
City Hotel,1,104,2016,July,29,16,2,4,Online TA,ESP,139.2,Smith.Madison@verizon.com
City Hotel,1,6,2016,July,30,19,0,2,Online TA,PRT,87.78,Richard_James@aol.com
City Hotel,1,16,2016,July,30,19,0,2,Online TA,FRA,162.0,SAdams@protonmail.com
City Hotel,1,152,2016,July,30,22,2,3,Online TA,ARE,101.15,Kelly.Samantha47@verizon.com
City Hotel,1,129,2016,July,31,26,1,5,Online TA,FRA,132.88,DOrtiz18@protonmail.com
City Hotel,1,391,2016,July,31,27,0,2,Groups,PRT,65.0,Roberta.Campos85@yandex.com
