hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
Resort Hotel,0,202,2016,September,40,29,2,5,Offline TA/TO,GBR,48.75,Jasmine.Farmer73@mail.com
Resort Hotel,0,363,2016,October,42,11,2,5,Groups,GBR,66.0,TMatthews@protonmail.com
Resort Hotel,0,27,2016,October,43,16,2,1,Offline TA/TO,GBR,40.0,GailOchoa@xfinity.com
Resort Hotel,0,43,2016,October,43,19,0,3,Corporate,PRT,60.0,Roberts.Steven45@att.com
Resort Hotel,0,240,2016,October,43,21,2,5,Offline TA/TO,GBR,74.75,Brittany_A@yandex.com
Resort Hotel,0,52,2016,November,46,11,2,3,Online TA,ESP,37.8,Justin_Lewis@gmail.com
Resort Hotel,0,164,2016,December,53,29,0,3,Direct,PRT,63.1,Foster.Brian89@aol.com
Resort Hotel,0,47,2016,November,46,12,2,5,Offline TA/TO,PRT,52.4,Robert_Miller@verizon.com
Resort Hotel,0,1,2016,November,48,26,0,1,Online TA,PRT,84.0,Mack.Mary83@yahoo.com
Resort Hotel,0,1,2016,December,50,4,1,0,Online TA,DEU,48.0,Rangel_Heather@outlook.com
Resort Hotel,0,62,2016,December,50,4,2,4,Online TA,FIN,54.9,Mr.Hill@gmail.com
Resort Hotel,0,18,2016,December,51,15,0,1,Online TA,ESP,43.0,Tracy_Austin52@comcast.net
Resort Hotel,0,2,2016,December,52,23,2,2,Online TA,GBR,62.75,Anderson_Steven@att.com
Resort Hotel,0,61,2016,December,52,22,4,10,Offline TA/TO,FRA,82.29,Ann.Patterson@xfinity.com
City Hotel,1,76,2015,July,28,7,0,3,Online TA,PRT,76.5,Gilbert.Rebecca18@xfinity.com
City Hotel,1,103,2015,July,29,18,2,1,Offline TA/TO,ITA,94.5,MFinley84@hotmail.com
City Hotel,0,132,2015,July,30,23,0,1,Groups,PRT,90.0,Christopher_Green93@mail.com
City Hotel,0,0,2015,August,32,5,0,3,Online TA,ESP,90.0,Sherry_S@hotmail.com
City Hotel,0,39,2015,August,33,10,1,1,Groups,ESP,62.0,TracyHardy@verizon.com
City Hotel,0,0,2015,August,33,12,0,1,Direct,ITA,75.0,JasonShelton35@comcast.net
City Hotel,1,39,2015,August,33,14,0,2,Offline TA/TO,PRT,101.5,Sarah_T@mail.com
City Hotel,0,16,2015,August,33,15,1,1,Offline TA/TO,ITA,104.0,Powell.Earl@att.com
City Hotel,0,4,2015,August,34,18,0,3,Corporate,PRT,65.0,Charles_Wilson23@xfinity.com
City Hotel,0,0,2015,August,34,19,0,2,Online TA,ESP,97.0,MelissaJohnson38@comcast.net
City Hotel,0,2,2015,August,34,19,2,5,Online TA,BEL,99.14,Kyle_V@protonmail.com
City Hotel,1,7,2015,August,34,20,1,3,Online TA,PRT,119.5,Nicholas_Nicholson@gmail.com
City Hotel,0,120,2015,August,34,20,2,5,Offline TA/TO,PRT,88.38,Ricardo_A@gmail.com
City Hotel,0,138,2015,August,34,22,2,1,Offline TA/TO,ITA,94.5,Wilson_Terry@xfinity.com
City Hotel,0,55,2015,August,35,26,0,2,Groups,ESP,62.0,Amanda_Jones@gmail.com
City Hotel,0,15,2015,August,35,27,0,2,Online TA,ESP,90.0,Long.Kathryn84@mail.com
City Hotel,0,39,2015,September,36,4,2,2,Online TA,IRL,85.5,Phelps_Zoe12@mail.com
City Hotel,1,65,2015,September,36,5,1,1,Groups,PRT,62.0,Williams.Megan@mail.com
City Hotel,0,72,2015,September,37,11,0,2,Groups,PRT,98.0,MiaHarris@gmail.com
City Hotel,0,75,2015,September,38,19,2,2,Groups,PRT,62.0,Susan_P@protonmail.com
City Hotel,0,19,2015,September,39,20,1,0,Direct,PRT,124.0,Bush.Fred19@aol.com
City Hotel,0,86,2015,September,39,24,0,2,Offline TA/TO,FRA,105.0,Hall_Eddie@yahoo.com
City Hotel,0,27,2015,September,40,28,1,3,Online TA,BEL,149.88,Eric_Sanders@att.com
City Hotel,0,83,2015,September,40,30,0,1,Offline TA/TO,ITA,112.2,JAndrade@yandex.com
City Hotel,1,180,2015,October,42,16,0,1,Offline TA/TO,PRT,70.0,Sheila_M@mail.com
City Hotel,1,102,2015,October,42,16,0,2,Offline TA/TO,PRT,101.5,Boyle.Mark@outlook.com
City Hotel,1,79,2015,November,46,13,0,2,Offline TA/TO,PRT,75.0,JosephJr.63@yandex.com
City Hotel,0,140,2015,November,47,18,0,3,Groups,PRT,65.0,Mclaughlin_Wendy@hotmail.com
City Hotel,0,98,2015,November,48,23,1,3,Groups,PRT,70.0,Valentine_Joseph19@aol.com
City Hotel,0,89,2015,November,48,28,2,1,Online TA,BEL,55.63,ChristinaWalters82@outlook.com
City Hotel,0,135,2015,December,49,5,2,1,Groups,ESP,62.0,Rhonda.J@zoho.com
City Hotel,1,148,2015,December,53,30,1,4,Offline TA/TO,PRT,67.0,Bobby_Lamb@outlook.com
City Hotel,1,148,2015,December,53,31,1,3,Groups,PRT,77.5,TimothyDiaz@aol.com
City Hotel,1,18,2016,January,3,14,4,10,Direct,AGO,75.5,Robbins.Andrew@outlook.com
City Hotel,1,18,2016,January,5,26,0,5,Online TA,MAR,75.0,Robert.F@yahoo.com
City Hotel,1,1,2016,January,5,29,0,1,Direct,DEU,90.0,Byrd.Michael@comcast.net
City Hotel,0,34,2016,February,7,8,1,4,Online TA,FRA,73.9,Richard_F90@zoho.com
City Hotel,0,45,2016,February,8,18,0,3,Online TA,ESP,70.5,JonHudson@zoho.com
City Hotel,1,77,2016,February,9,24,0,2,Groups,PRT,64.0,AFischer41@outlook.com
City Hotel,1,1,2016,February,10,28,2,1,Offline TA/TO,PRT,60.0,AJennings@aol.com
City Hotel,1,6,2016,March,10,3,0,3,Online TA,MAR,137.0,Salazar.Barbara@att.com
City Hotel,1,62,2016,March,11,7,1,4,Online TA,BEL,72.75,DJohnson@att.com
City Hotel,1,72,2016,March,12,16,0,1,Online TA,RUS,67.5,Erin.S@yandex.com
City Hotel,1,251,2016,March,13,22,0,3,Groups,PRT,125.0,Bryan.Thomas@yahoo.com
City Hotel,1,36,2016,March,13,23,2,4,Online TA,DEU,125.1,Samuel_B26@aol.com
City Hotel,1,92,2016,March,13,26,2,1,Offline TA/TO,PRT,100.0,Barnett.Catherine@att.com
City Hotel,1,267,2016,March,14,31,0,2,Groups,PRT,62.0,MLong@aol.com
City Hotel,1,132,2016,April,15,6,0,2,Online TA,PRT,107.0,Ian.Chapman@comcast.net
City Hotel,1,34,2016,April,16,12,0,1,Offline TA/TO,PRT,99.9,Catherine.M@hotmail.com
City Hotel,1,101,2016,April,16,14,0,3,Groups,PRT,130.0,Stephen_Morse98@comcast.net
City Hotel,1,26,2016,April,16,15,0,2,Online TA,FRA,115.0,Edward.Le58@yahoo.com
City Hotel,1,31,2016,April,16,15,0,2,Online TA,ESP,103.5,Michelle_R48@comcast.net
City Hotel,1,104,2016,April,16,15,2,2,Online TA,ITA,76.5,Christopher.S24@att.com
City Hotel,1,82,2016,April,16,16,2,2,Online TA,CN,121.55,JGardner@mail.com
City Hotel,0,130,2016,April,16,16,2,3,Online TA,FRA,82.59,David.Williams84@aol.com
City Hotel,1,168,2016,April,17,22,1,2,Offline TA/TO,PRT,85.0,NatalieSutton@protonmail.com
City Hotel,1,66,2016,April,17,23,1,1,Online TA,ESP,148.5,Brooke_Mercer@yahoo.com
City Hotel,1,68,2016,April,18,24,2,2,Online TA,NLD,108.38,Christopher.Ballard@yahoo.com
City Hotel,1,19,2016,April,18,30,0,1,Online TA,DEU,156.0,Lawrence.Owens@outlook.com
City Hotel,1,437,2016,May,19,2,1,2,Groups,PRT,60.0,David.Bradley@yahoo.com
City Hotel,1,16,2016,May,19,2,1,3,Online TA,ITA,156.0,MissJones@outlook.com
City Hotel,1,53,2016,May,19,6,0,1,Online TA,FRA,125.1,RyanPhillips16@comcast.net
City Hotel,1,107,2016,May,19,7,2,1,Online TA,ITA,130.0,Kelly_Henderson@verizon.com
City Hotel,1,0,2016,May,20,9,1,0,Online TA,ITA,89.0,Powell.Christina@gmail.com
City Hotel,1,18,2016,May,20,13,0,1,Online TA,JPN,156.0,Daniel.Price33@gmail.com
City Hotel,1,309,2016,May,20,13,1,2,Offline TA/TO,PRT,101.0,AndreaMiller@mail.com
City Hotel,1,76,2016,May,20,13,2,3,Online TA,HUN,119.85,Evelyn.B@gmail.com
City Hotel,1,286,2016,May,21,17,0,1,Groups,PRT,65.0,Velasquez.Stephanie@aol.com
City Hotel,1,82,2016,May,21,17,0,2,Offline TA/TO,PRT,80.75,MelissaBennett@xfinity.com
City Hotel,1,316,2016,May,21,19,0,2,Groups,PRT,62.0,ABishop@protonmail.com
City Hotel,1,22,2016,May,21,20,0,2,Offline TA/TO,PRT,140.0,Russell_Spencer@zoho.com
City Hotel,1,65,2016,May,22,23,1,1,Direct,PRT,85.0,Gina.A@zoho.com
City Hotel,1,8,2016,May,22,25,0,1,Online TA,TUR,119.0,Melissa_Webb@att.com
City Hotel,0,316,2016,May,22,26,0,3,Groups,PRT,110.0,Brian.Ruiz@protonmail.com
City Hotel,0,316,2016,May,22,26,0,3,Groups,AUT,100.0,White.Kenneth@hotmail.com
City Hotel,0,316,2016,May,22,26,0,3,Groups,PRT,110.0,PSanders77@att.com
City Hotel,1,18,2016,May,23,29,2,2,Online TA,FRA,98.6,Robert_MD@yandex.com
City Hotel,1,330,2016,June,23,2,0,2,Groups,PRT,62.0,Adam_Obrien71@gmail.com
City Hotel,1,30,2016,June,23,2,0,2,Offline TA/TO,PRT,140.0,Kimberly.Taylor@hotmail.com
City Hotel,1,102,2016,June,24,5,1,0,Groups,PRT,65.0,Robert_Martinez@xfinity.com
City Hotel,1,213,2016,June,24,7,0,3,Offline TA/TO,PRT,130.0,Annette_Case@att.com
City Hotel,1,26,2016,June,24,8,0,1,Offline TA/TO,PRT,120.0,Matthew_M90@verizon.com
City Hotel,0,190,2016,June,24,9,2,8,Online TA,AUT,83.79,Savannah.B@outlook.com
City Hotel,1,188,2016,June,25,15,0,2,Offline TA/TO,PRT,130.0,Alexis_H@gmail.com
City Hotel,1,188,2016,June,25,15,0,2,Offline TA/TO,PRT,130.0,Hunter_Dominguez@verizon.com
City Hotel,1,350,2016,June,25,17,0,2,Groups,PRT,140.0,Robert_Dougherty@outlook.com
City Hotel,1,87,2016,June,27,26,1,0,Online TA,TUR,96.3,AMiller78@protonmail.com
City Hotel,1,358,2016,June,27,30,0,2,Groups,PRT,62.0,Henry.Carpenter@att.com
City Hotel,1,25,2016,July,27,2,1,1,Online TA,ESP,187.0,Brent_Romero13@yandex.com
City Hotel,1,49,2016,July,29,11,1,0,Online TA,CHN,93.15,JSwanson@gmail.com
City Hotel,1,384,2016,July,30,20,0,2,Groups,PRT,65.0,Gloria_R@xfinity.com
City Hotel,1,384,2016,July,30,20,0,2,Groups,PRT,65.0,Graham.Samantha@yahoo.com
City Hotel,1,64,2016,July,31,24,2,2,Online TA,ISR,121.5,ChristopherDavidson@yandex.com
City Hotel,1,4,2016,August,32,1,1,1,Online TA,IRL,109.0,Anthony.Walker@yahoo.com
City Hotel,1,159,2016,August,32,5,0,1,Online TA,PRT,118.3,AStephens@xfinity.com
City Hotel,1,93,2016,August,33,12,1,2,Online TA,FRA,117.9,MMejia@hotmail.com
City Hotel,1,110,2016,August,33,12,2,3,Online TA,FRA,159.3,ThomasCampbell49@yahoo.com
City Hotel,1,199,2016,August,33,12,2,4,Online TA,ESP,128.92,Dana.S44@yahoo.com
City Hotel,1,184,2016,August,33,13,1,1,Online TA,ITA,94.5,Ronnie_Franklin@comcast.net
City Hotel,1,174,2016,August,34,16,2,8,Online TA,ESP,131.75,Richard_Soto@hotmail.com
City Hotel,1,14,2016,August,34,19,2,3,Online TA,FRA,178.8,Derrick_Bishop81@att.com
City Hotel,1,234,2016,August,36,31,0,4,Online TA,DEU,80.75,Delgado.James@yahoo.com
City Hotel,1,49,2016,September,36,2,0,1,Online TA,JPN,142.2,ADonovan@xfinity.com
City Hotel,1,41,2016,September,38,14,0,2,Groups,PRT,130.0,Brittney_Boone70@protonmail.com
City Hotel,0,422,2016,September,38,16,0,2,Groups,FRA,90.0,Stephen_Smith@att.com
City Hotel,1,302,2016,September,38,16,1,2,Offline TA/TO,PRT,100.0,MichaelBrown44@gmail.com
City Hotel,1,31,2016,September,39,18,2,2,Online TA,PRT,156.42,AOrtiz@hotmail.com
City Hotel,1,20,2016,September,39,18,2,2,Online TA,RUS,231.5,Angela.Frank18@comcast.net
City Hotel,0,271,2016,September,39,23,0,2,Direct,GBR,125.4,Ashlee.Wilson@yahoo.com
City Hotel,0,418,2016,September,40,26,1,2,Offline TA/TO,DEU,107.0,RobertLynch24@att.com
City Hotel,1,281,2016,October,40,1,2,1,Groups,PRT,96.0,KGutierrez@att.com
City Hotel,1,349,2016,October,41,4,1,5,Offline TA/TO,PRT,80.0,David_J84@outlook.com
City Hotel,1,5,2016,October,41,4,0,5,Online TA,PRT,229.46,Shawn_A@comcast.net
City Hotel,1,48,2016,October,41,5,0,2,Groups,PRT,120.0,Robert_Horne99@verizon.com
City Hotel,1,275,2016,October,41,5,1,4,Offline TA/TO,PRT,90.0,Shawn_W@outlook.com
City Hotel,1,443,2016,October,41,7,0,2,Groups,PRT,65.0,MelissaBurgess75@xfinity.com
City Hotel,1,104,2016,October,42,9,1,0,Online TA,FRA,108.0,MorganGomez@protonmail.com
City Hotel,1,58,2016,October,42,10,1,3,Online TA,ITA,132.3,Bowen_Melissa@outlook.com
City Hotel,1,37,2016,October,42,13,0,3,Offline TA/TO,PRT,105.0,Maria.H27@xfinity.com
City Hotel,1,264,2016,October,44,28,1,2,Online TA,CHE,96.3,Sandra_Gray@hotmail.com
City Hotel,1,75,2016,October,45,30,2,0,Offline TA/TO,PRT,105.0,Cook.William@yandex.com
City Hotel,1,68,2016,November,45,2,1,4,Online TA,SWE,164.88,Eddie.D@mail.com
City Hotel,1,126,2016,November,45,4,0,1,Online TA,NLD,79.2,Cox_Natalie68@att.com
City Hotel,1,95,2016,November,45,5,0,1,Groups,PRT,75.0,Wright.Sherry61@aol.com
City Hotel,1,277,2016,November,46,7,1,2,Groups,PRT,100.0,Mendez_Erika@att.com
City Hotel,1,17,2016,November,46,9,0,4,Direct,USA,178.75,KimberlyOrtiz@yandex.com
City Hotel,1,75,2016,November,46,11,0,2,Direct,ESP,79.2,Butler_Frank@gmail.com
City Hotel,1,105,2016,November,46,12,2,5,Online TA,BRA,102.83,BJohnson@verizon.com
City Hotel,1,29,2016,November,47,16,0,3,Offline TA/TO,PRT,67.5,Osborn.William43@protonmail.com
City Hotel,0,326,2016,November,48,24,0,3,Online TA,GBR,67.5,Osborne.Kevin@verizon.com
City Hotel,1,35,2016,November,49,28,1,1,Groups,PRT,75.0,Carl_V57@zoho.com
City Hotel,1,510,2016,December,49,1,0,2,Groups,PRT,62.8,Jeffrey.Swanson@yandex.com
City Hotel,1,43,2016,December,50,8,1,3,Online TA,FRA,74.8,Davis.Lori51@yandex.com
City Hotel,1,11,2016,December,51,13,0,3,Direct,GBR,98.0,Daniel.Alvarez@xfinity.com
City Hotel,1,54,2016,December,52,24,2,2,Online TA,DEU,88.4,Kelly.R@zoho.com
City Hotel,1,286,2015,July,31,30,0,2,Groups,PRT,62.8,Mrs._H@aol.com
City Hotel,1,300,2015,August,33,13,0,2,Groups,PRT,62.0,Desiree_Miller@outlook.com
City Hotel,1,328,2015,September,37,10,0,2,Groups,PRT,62.0,Michael_Church46@yahoo.com
City Hotel,1,356,2015,October,41,8,0,2,Groups,PRT,62.0,Gary_T39@comcast.net
City Hotel,1,260,2015,July,27,4,2,2,Groups,PRT,62.0,MargaretRamirez@att.com
City Hotel,1,311,2015,August,35,24,1,1,Groups,PRT,62.0,George_Cook@comcast.net
City Hotel,1,330,2015,September,37,12,2,2,Groups,PRT,62.0,Amanda_L@gmail.com
City Hotel,1,351,2015,October,40,3,2,2,Groups,PRT,62.0,Nicole.Wilson29@xfinity.com
City Hotel,0,137,2015,July,28,11,2,1,Groups,PRT,86.0,Kathleen.S78@zoho.com
City Hotel,1,379,2015,October,44,31,1,1,Groups,PRT,62.0,Ashley.Hernandez@comcast.net
City Hotel,1,199,2015,September,39,21,1,1,Offline TA/TO,PRT,48.0,Robin_H75@hotmail.com
Resort Hotel,0,3,2015,July,27,3,1,2,Online TA,ESP,90.9,Angela.Williams@xfinity.com
Resort Hotel,1,23,2015,July,29,17,2,5,Direct,PRT,195.0,Brady.Ricky@outlook.com
Resort Hotel,0,75,2015,July,30,25,2,5,Online TA,PRT,167.0,MTrevino@hotmail.com
Resort Hotel,0,460,2015,August,32,3,2,5,Offline TA/TO,GBR,77.54,Monica.Miller11@yandex.com
Resort Hotel,1,72,2015,August,33,15,2,5,Offline TA/TO,PRT,149.0,DonDickerson@zoho.com
Resort Hotel,0,46,2015,August,34,22,2,5,Offline TA/TO,PRT,160.43,Alfred.S@protonmail.com
Resort Hotel,0,67,2015,September,36,4,2,3,Online TA,CHE,123.0,SClark@comcast.net
Resort Hotel,1,1,2015,September,37,9,1,4,Direct,PRT,124.4,MatthewCarpenter@protonmail.com
Resort Hotel,1,102,2015,September,38,18,1,2,Offline TA/TO,PRT,59.2,BradleyMercado37@mail.com
Resort Hotel,0,2,2015,October,42,14,0,1,Online TA,NLD,42.3,Olson.Penny@hotmail.com
Resort Hotel,0,0,2015,November,45,5,0,1,Corporate,PRT,40.0,JosephAnderson@hotmail.com
Resort Hotel,1,45,2015,December,49,5,2,1,Groups,PRT,68.0,LWood@aol.com
Resort Hotel,1,0,2015,December,52,25,0,1,Online TA,PRT,55.0,Jill_Taylor@xfinity.com
Resort Hotel,1,54,2015,December,53,30,0,4,Online TA,PRT,107.75,Latasha_J89@gmail.com
Resort Hotel,0,150,2016,February,8,19,2,5,Offline TA/TO,NLD,23.93,John.S83@zoho.com
Resort Hotel,1,145,2016,March,12,14,3,10,Direct,PRT,72.0,EllenMitchell33@att.com
Resort Hotel,0,162,2016,March,13,24,0,3,Groups,ESP,113.4,Laura_Montgomery42@comcast.net
Resort Hotel,0,162,2016,March,13,24,0,3,Groups,ESP,84.0,Mann.Henry85@xfinity.com
Resort Hotel,1,24,2016,March,14,28,2,5,Offline TA/TO,GBR,58.0,Antonio_O@zoho.com
Resort Hotel,1,168,2016,April,16,12,0,2,Groups,PRT,86.0,Matthew.O57@aol.com
Resort Hotel,0,183,2016,April,16,16,1,1,Groups,DEU,85.0,MMiles@zoho.com
Resort Hotel,1,128,2016,April,17,18,1,4,Online TA,PRT,52.2,Anderson.Matthew@hotmail.com
Resort Hotel,0,162,2016,April,17,19,0,3,Offline TA/TO,POL,78.56,Emily_W@hotmail.com
Resort Hotel,1,83,2016,April,17,22,2,5,Groups,PRT,70.0,Mcdowell.Heather@verizon.com
Resort Hotel,1,87,2016,April,18,29,2,5,Groups,PRT,46.0,Joseph.Wood18@gmail.com
Resort Hotel,0,199,2016,May,19,2,1,1,Groups,DEU,85.0,Brandon_Horn@comcast.net
Resort Hotel,0,237,2016,May,20,13,0,0,Groups,PRT,0.0,Koch.Veronica@zoho.com
Resort Hotel,0,221,2016,May,22,22,4,6,Groups,GBR,72.0,Mosley_Joel73@mail.com
Resort Hotel,1,94,2016,June,24,6,1,5,Direct,POL,129.9,Daniel_D24@comcast.net
Resort Hotel,0,247,2016,June,26,22,0,3,Groups,POL,76.0,AllisonJones@mail.com
Resort Hotel,0,227,2016,June,27,26,2,2,Direct,PRT,145.25,Jacob.Thomas@hotmail.com
Resort Hotel,1,178,2016,July,28,7,2,5,Direct,PRT,72.25,Johnny.B@xfinity.com
Resort Hotel,1,155,2016,July,29,16,2,5,Offline TA/TO,PRT,150.8,Moran_Benjamin@protonmail.com
Resort Hotel,0,306,2016,July,30,21,2,5,Offline TA/TO,GBR,137.43,Walker_Sean@protonmail.com
Resort Hotel,1,48,2016,July,31,25,1,2,Online TA,ESP,194.0,TCruz26@verizon.com
Resort Hotel,1,78,2016,August,34,15,1,4,Online TA,PRT,219.0,Davis.Peter@yahoo.com
Resort Hotel,1,165,2016,August,34,18,0,3,Online TA,DEU,237.0,LWalker@comcast.net
Resort Hotel,1,166,2016,August,34,19,2,7,Online TA,ITA,203.89,Amy.Smith@yahoo.com
Resort Hotel,1,234,2016,August,35,26,0,2,Direct,PRT,119.0,Bolton.Laura@mail.com
Resort Hotel,1,123,2016,August,36,28,2,3,Online TA,USA,189.8,Salazar_Justin@outlook.com
Resort Hotel,1,282,2016,September,36,1,4,10,Online TA,PRT,81.0,Kevin.D@comcast.net
Resort Hotel,1,241,2016,September,36,2,2,5,Online TA,PRT,90.0,Ebony.H@aol.com
Resort Hotel,1,157,2016,October,40,1,2,2,Offline TA/TO,PRT,52.0,Elizabeth.D@yandex.com
Resort Hotel,1,393,2016,October,41,8,2,2,Groups,PRT,72.0,Fletcher_Elizabeth@yandex.com
Resort Hotel,1,16,2016,October,42,9,2,0,Groups,PRT,55.0,Christopher_Case@att.com
Resort Hotel,1,7,2016,October,44,24,1,1,Groups,PRT,8.0,Martinez.Richard@aol.com
Resort Hotel,1,213,2016,October,44,26,2,5,Online TA,FRA,79.84,Steven.Simon32@xfinity.com
Resort Hotel,1,135,2016,November,46,10,2,3,Online TA,GBR,37.8,EWhite18@verizon.com
Resort Hotel,1,47,2016,November,47,16,0,1,Online TA,FRA,37.8,Casey_James88@xfinity.com
Resort Hotel,1,16,2016,December,49,1,0,1,Online TA,ITA,60.0,Kimberly_R89@zoho.com
Resort Hotel,1,59,2016,December,52,23,2,2,Online TA,PRT,103.0,Koch.Mark@hotmail.com
Resort Hotel,0,166,2015,July,29,12,2,4,Offline TA/TO,PRT,110.7,ERobinson@protonmail.com
Resort Hotel,0,166,2016,June,24,10,2,6,Online TA,Unknown,72.0,Carter.Kayla@hotmail.com
Resort Hotel,1,244,2015,September,36,3,0,3,Offline TA/TO,PRT,36.0,Walker.Stacy@mail.com
Resort Hotel,0,59,2015,July,29,16,2,3,Online TA,ESP,147.0,Freeman.John@att.com
Resort Hotel,0,36,2015,July,29,15,2,7,Offline TA/TO,DEU,206.22,Caitlyn.D@xfinity.com
Resort Hotel,0,262,2015,September,39,21,1,3,Groups,BEL,65.5,Montgomery_Craig68@xfinity.com
Resort Hotel,0,56,2015,July,30,20,3,7,Offline TA/TO,GBR,112.5,ThomasRogers33@verizon.com
Resort Hotel,0,42,2015,July,31,27,1,4,Offline TA/TO,ESP,133.0,Reynolds_Patricia@att.com
Resort Hotel,0,158,2016,August,32,6,2,4,Direct,PRT,204.0,Stephanie_S@yandex.com
Resort Hotel,0,88,2015,August,35,23,2,4,Direct,PRT,234.67,Edwards_Adam@protonmail.com
Resort Hotel,0,167,2015,September,38,17,4,10,Offline TA/TO,GBR,45.9,Heather.Rodriguez@hotmail.com
Resort Hotel,0,51,2015,October,40,1,0,2,Online TA,ITA,74.4,Amanda.B65@att.com
Resort Hotel,0,53,2015,September,40,27,3,5,Online TA,GBR,74.2,RobertMays@yandex.com
Resort Hotel,0,106,2015,September,39,26,4,6,Offline TA/TO,GBR,65.35,MHickman@gmail.com
Resort Hotel,0,221,2015,October,41,10,1,1,Offline TA/TO,FRA,74.0,NSoto@aol.com
Resort Hotel,0,19,2015,October,41,10,1,1,Online TA,FIN,66.3,Joshua_Rodriguez48@gmail.com
Resort Hotel,0,287,2015,October,42,15,2,4,Groups,PRT,44.5,Harper_Kristen41@aol.com
Resort Hotel,0,24,2016,May,22,23,1,1,Corporate,PRT,42.0,Jimenez_Joshua@att.com
Resort Hotel,0,1,2015,November,45,7,0,1,Online TA,ESP,64.0,Cardenas_Joseph27@comcast.net
Resort Hotel,0,37,2015,November,45,7,2,6,Online TA,RUS,52.2,Alexis_Davis@aol.com
Resort Hotel,0,34,2015,November,45,5,2,8,Corporate,PRT,36.0,Karen_G@protonmail.com
Resort Hotel,0,1,2015,November,48,24,0,1,Direct,PRT,38.0,Davis_Thomas@aol.com
Resort Hotel,0,0,2015,November,49,30,0,0,Offline TA/TO,PRT,0.0,KMccall@yahoo.com
Resort Hotel,0,5,2015,December,50,10,1,3,Offline TA/TO,GBR,42.75,Jennifer_R@verizon.com
Resort Hotel,0,6,2015,December,51,14,1,0,Corporate,PRT,38.0,Richard.L45@mail.com
Resort Hotel,0,42,2015,December,53,30,0,3,Direct,PRT,198.33,RArias@xfinity.com
Resort Hotel,0,0,2016,January,3,14,2,4,Online TA,POL,0.0,Victoria_H@aol.com
Resort Hotel,0,1,2016,January,5,29,0,2,Direct,PRT,76.0,Stanley.Tina42@protonmail.com
Resort Hotel,0,0,2016,February,6,2,0,1,Direct,PRT,58.0,Flowers.Patrick96@zoho.com
Resort Hotel,0,17,2016,February,6,6,2,2,Direct,PRT,146.5,Mark_G42@verizon.com
Resort Hotel,0,7,2016,February,7,12,0,2,Offline TA/TO,PRT,35.0,DCopeland@xfinity.com
Resort Hotel,0,2,2016,December,50,10,0,1,Online TA,PRT,82.5,JAndrews63@verizon.com
Resort Hotel,0,1,2016,February,9,27,0,1,Direct,PRT,50.0,Robinson_Michelle94@hotmail.com
Resort Hotel,0,0,2016,March,10,1,0,1,Online TA,PRT,43.0,Olsen.Stephanie16@protonmail.com
Resort Hotel,0,46,2016,March,11,11,0,1,Offline TA/TO,PRT,25.0,DavidMiller87@aol.com
Resort Hotel,0,51,2016,March,12,17,0,1,Groups,CHN,30.0,Joseph_S@aol.com
Resort Hotel,0,15,2016,March,12,19,2,2,Online TA,ITA,68.0,TDurham@verizon.com
Resort Hotel,0,2,2016,March,13,20,2,1,Online TA,ESP,88.0,BJennings@yandex.com
Resort Hotel,0,7,2016,March,12,19,2,2,Online TA,ESP,60.5,Schmidt.Sharon@zoho.com
Resort Hotel,0,13,2016,March,14,27,2,2,Online TA,GBR,57.2,Alec_H@verizon.com
Resort Hotel,0,74,2016,April,15,9,2,5,Groups,IRL,37.43,Cruz_Diane@xfinity.com
Resort Hotel,0,88,2016,April,16,12,2,5,Offline TA/TO,IRL,66.23,LoriReese@aol.com
Resort Hotel,0,51,2016,April,17,20,0,3,Online TA,ROU,75.33,Michael_G82@zoho.com
Resort Hotel,0,27,2016,April,17,22,1,2,Online TA,PRT,85.0,SWall@yandex.com
Resort Hotel,0,85,2016,April,17,21,1,3,Online TA,FRA,76.0,Jennifer.Young@yandex.com
Resort Hotel,0,5,2016,April,18,26,0,3,Corporate,PRT,51.0,Nixon.John@xfinity.com
Resort Hotel,0,53,2016,April,18,27,0,3,Online TA,FRA,133.0,Russell_Thompson60@yahoo.com
Resort Hotel,0,9,2016,May,21,15,1,0,Groups,GBR,70.0,Jennifer_G@zoho.com
Resort Hotel,0,3,2016,May,21,20,0,2,Online TA,ESP,89.0,Kimberly.Mejia@comcast.net
Resort Hotel,0,178,2016,May,23,31,4,10,Online TA,IRL,77.14,Cynthia.L@hotmail.com
Resort Hotel,0,101,2016,June,26,25,1,1,Direct,PRT,274.0,Alexander_Z30@comcast.net
Resort Hotel,0,167,2016,July,27,1,2,6,Direct,PRT,130.5,AmberWang14@outlook.com
Resort Hotel,0,217,2016,July,29,12,1,5,Online TA,FRA,90.0,Hughes_Sean@aol.com
Resort Hotel,0,187,2016,July,29,13,2,8,Online TA,GBR,203.4,Amanda.Griffin@outlook.com
Resort Hotel,0,106,2016,July,30,21,2,4,Online TA,ESP,226.0,Melendez_Andrea64@xfinity.com
Resort Hotel,0,25,2016,July,31,29,0,2,Online TA,ESP,202.0,Mary.Ward@aol.com
Resort Hotel,0,154,2016,July,30,21,4,10,Offline TA/TO,GBR,108.0,Elizabeth.R27@mail.com
